Time,num_affected
0,100
0.25,100
0.5,101
0.75,115
1,127
1.25,140
1.5,168
1.75,190
2,223
2.25,260
2.5,316
2.75,370
3,422
3.25,472
3.5,542
3.75,605
4,675
4.25,730
4.5,814
4.75,912
5,996
5.25,1069
5.5,1162
5.75,1248
6,1380
6.25,1516
6.5,1621
6.75,1753
7,1893
7.25,2010
7.5,2139
7.75,2281
8,2428
8.25,2557
8.5,2666
8.75,2789
9,2998
9.25,3132
9.5,3235
9.75,3335
10,3563
10.25,3671
10.5,3768
10.75,3882
11,3976
11.25,4027
11.5,4089
11.75,4133
12,4227
12.25,4256
12.5,4283
12.75,4304
13,4319
13.25,4338
13.5,4348
13.75,4357
14,4373
14.25,4382
14.5,4392
14.75,4400
15,4420
15.25,4423
15.5,4426
15.75,4433
16,4435
16.25,4437
16.5,4441
16.75,4444
17,4447
17.25,4447
17.5,4451
17.75,4451
18,4452
18.25,4452
18.5,4453
18.75,4454
19,4455
19.25,4456
19.5,4458
19.75,4459
20,4460
20.25,4460
20.5,4460
20.75,4460
21,4460
21.25,4461
21.5,4461
21.75,4461
22,4462
22.25,4462
22.5,4462
22.75,4462
23,4462
23.25,4462
23.5,4462
23.75,4462
24,4463
24.25,4463
24.5,4463
24.75,4464
25,4464
25.25,4464
25.5,4464
25.75,4464
26,4464
26.25,4464
26.5,4464
26.75,4464
27,4464
27.25,4464
27.5,4464
27.75,4464
28,4464
28.25,4465
28.5,4465
28.75,4465
29,4465
29.25,4465
29.5,4465
29.75,4465
30,4465
30.25,4465
30.5,4465
30.75,4465
31,4465
31.25,4465
31.5,4465
31.75,4465
32,4466
32.25,4466
32.5,4466
32.75,4466
33,4466
33.25,4466
33.5,4466
33.75,4466
34,4466
34.25,4466
34.5,4466
34.75,4466
35,4466
35.25,4466
35.5,4466
35.75,4466
36,4466
36.25,4466
36.5,4466
36.75,4467
37,4467
37.25,4467
37.5,4467
37.75,4467
38,4467
38.25,4467
38.5,4467
38.75,4468
39,4468
39.25,4468
39.5,4468
39.75,4468
40,4468
40.25,4468
40.5,4468
40.75,4468
41,4468
41.25,4468
41.5,4468
41.75,4468
42,4468
42.25,4468
42.5,4468
42.75,4468
43,4468
43.25,4468
43.5,4468
43.75,4468
44,4468
44.25,4468
44.5,4468
44.75,4468
45,4468
45.25,4468
45.5,4468
45.75,4468
46,4468
46.25,4468
46.5,4468
46.75,4468
47,4468
47.25,4468
47.5,4468
47.75,4468
48,4468
48.25,4468
48.5,4468
48.75,4468
49,4468
49.25,4468
49.5,4468
49.75,4468
50,4468
50.25,4468
50.5,4468
50.75,4468
51,4468
51.25,4468
51.5,4468
51.75,4468
52,4468
52.25,4468
52.5,4468
52.75,4468
53,4468
53.25,4468
53.5,4468
53.75,4468
54,4468
54.25,4468
54.5,4468
54.75,4468
55,4468
55.25,4468
55.5,4468
55.75,4468
56,4468
56.25,4468
56.5,4468
56.75,4468
57,4468
57.25,4468
57.5,4468
57.75,4468
58,4468
58.25,4468
58.5,4468
58.75,4468
59,4468
59.25,4468
59.5,4468
59.75,4468
60,4468
60.25,4468
60.5,4468
60.75,4468
61,4468
61.25,4468
61.5,4468
61.75,4468
62,4468
62.25,4468
62.5,4468
62.75,4468
63,4468
63.25,4468
63.5,4468
63.75,4468
64,4468
64.25,4468
64.5,4468
64.75,4468
65,4468
65.25,4468
65.5,4468
65.75,4468
66,4468
66.25,4468
66.5,4468
66.75,4468
67,4468
67.25,4468
67.5,4468
67.75,4468
68,4468
68.25,4468
68.5,4468
68.75,4468
69,4468
69.25,4468
69.5,4468
69.75,4468
70,4468
70.25,4468
70.5,4468
70.75,4468
71,4468
71.25,4468
71.5,4468
71.75,4468
72,4468
72.25,4468
72.5,4468
72.75,4468
73,4468
73.25,4468
73.5,4468
73.75,4468
74,4468
74.25,4468
74.5,4468
74.75,4468
75,4468
75.25,4468
75.5,4468
75.75,4468
76,4468
76.25,4468
76.5,4468
76.75,4468
77,4468
77.25,4468
77.5,4468
77.75,4468
78,4468
78.25,4468
78.5,4468
78.75,4468
79,4468
79.25,4468
79.5,4468
79.75,4468
80,4468
80.25,4468
80.5,4468
80.75,4468
81,4468
81.25,4468
81.5,4468
81.75,4468
82,4468
82.25,4468
82.5,4468
82.75,4468
83,4468
83.25,4468
83.5,4468
83.75,4468
84,4468
84.25,4468
84.5,4468
84.75,4468
85,4468
85.25,4468
85.5,4468
85.75,4468
86,4468
86.25,4468
86.5,4468
86.75,4468
87,4468
87.25,4468
87.5,4468
87.75,4468
88,4468
88.25,4468
88.5,4468
88.75,4468
89,4468
89.25,4468
89.5,4468
89.75,4468
90,4468
90.25,4468
90.5,4468
90.75,4468
91,4468
91.25,4468
91.5,4468
91.75,4468
92,4468
92.25,4468
92.5,4468
92.75,4468
93,4468
93.25,4468
93.5,4468
93.75,4468
94,4468
94.25,4468
94.5,4468
94.75,4468
95,4468
95.25,4468
95.5,4468
95.75,4468
96,4468
96.25,4468
96.5,4468
96.75,4468
97,4468
97.25,4468
97.5,4468
97.75,4468
98,4468
98.25,4468
98.5,4468
98.75,4468
99,4468
99.25,4468
99.5,4468
99.75,4468
100,4468
100.25,4468
100.5,4468
100.75,4468
101,4468
101.25,4468
101.5,4468
101.75,4468
102,4468
102.25,4468
102.5,4468
102.75,4468
103,4468
103.25,4468
103.5,4468
103.75,4468
104,4468
104.25,4468
104.5,4468
104.75,4468
105,4468
105.25,4468
105.5,4468
105.75,4468
106,4468
106.25,4468
106.5,4468
106.75,4468
107,4468
107.25,4468
107.5,4468
107.75,4468
108,4468
108.25,4468
108.5,4468
108.75,4468
109,4468
109.25,4468
109.5,4468
109.75,4468
110,4468
110.25,4468
110.5,4468
110.75,4468
111,4468
111.25,4468
111.5,4468
111.75,4468
112,4468
112.25,4468
112.5,4468
112.75,4468
113,4468
113.25,4468
113.5,4468
113.75,4468
114,4468
114.25,4468
114.5,4468
114.75,4468
115,4468
115.25,4468
115.5,4468
115.75,4468
116,4468
116.25,4468
116.5,4468
116.75,4468
117,4468
117.25,4468
117.5,4468
117.75,4468
118,4468
118.25,4468
118.5,4468
118.75,4468
119,4468
119.25,4468
119.5,4468
119.75,4468
