Time,num_recovered
0,0
0.25,0
0.5,3
0.75,5
1,8
1.25,12
1.5,14
1.75,17
2,18
2.25,19
2.5,27
2.75,33
3,37
3.25,43
3.5,52
3.75,61
4,71
4.25,82
4.5,88
4.75,97
5,108
5.25,119
5.5,129
5.75,147
6,166
6.25,187
6.5,199
6.75,226
7,251
7.25,285
7.5,316
7.75,342
8,377
8.25,418
8.5,455
8.75,493
9,531
9.25,573
9.5,624
9.75,672
10,726
10.25,793
10.5,854
10.75,916
11,984
11.25,1060
11.5,1119
11.75,1192
12,1245
12.25,1319
12.5,1402
12.75,1469
13,1549
13.25,1625
13.5,1711
13.75,1784
14,1867
14.25,1962
14.5,2056
14.75,2137
15,2220
15.25,2297
15.5,2368
15.75,2445
16,2518
16.25,2585
16.5,2659
16.75,2725
17,2800
17.25,2877
17.5,2940
17.75,3006
18,3063
18.25,3114
18.5,3170
18.75,3223
19,3273
19.25,3319
19.5,3367
19.75,3411
20,3467
20.25,3516
20.5,3547
20.75,3592
21,3617
21.25,3650
21.5,3678
21.75,3717
22,3747
22.25,3775
22.5,3800
22.75,3833
23,3860
23.25,3884
23.5,3917
23.75,3947
24,3974
24.25,3995
24.5,4018
24.75,4037
25,4057
25.25,4073
25.5,4093
25.75,4107
26,4122
26.25,4135
26.5,4147
26.75,4164
27,4180
27.25,4198
27.5,4215
27.75,4225
28,4233
28.25,4242
28.5,4254
28.75,4264
29,4270
29.25,4276
29.5,4287
29.75,4291
30,4298
30.25,4302
30.5,4310
30.75,4314
31,4319
31.25,4327
31.5,4333
31.75,4338
32,4343
32.25,4346
32.5,4354
32.75,4360
33,4362
33.25,4362
33.5,4363
33.75,4369
34,4373
34.25,4378
34.5,4386
34.75,4391
35,4393
35.25,4398
35.5,4405
35.75,4409
36,4410
36.25,4411
36.5,4413
36.75,4415
37,4416
37.25,4417
37.5,4418
37.75,4422
38,4422
38.25,4425
38.5,4428
38.75,4429
39,4429
39.25,4431
39.5,4432
39.75,4434
40,4434
40.25,4437
40.5,4438
40.75,4438
41,4438
41.25,4439
41.5,4440
41.75,4443
42,4445
42.25,4446
42.5,4446
42.75,4450
43,4451
43.25,4453
43.5,4454
43.75,4454
44,4455
44.25,4457
44.5,4459
44.75,4459
45,4459
45.25,4459
45.5,4459
45.75,4459
46,4459
46.25,4459
46.5,4460
46.75,4460
47,4460
47.25,4461
47.5,4461
47.75,4461
48,4461
48.25,4461
48.5,4462
48.75,4462
49,4462
49.25,4462
49.5,4462
49.75,4463
50,4463
50.25,4463
50.5,4463
50.75,4463
51,4464
51.25,4465
51.5,4465
51.75,4465
52,4465
52.25,4465
52.5,4465
52.75,4465
53,4466
53.25,4466
53.5,4466
53.75,4466
54,4466
54.25,4466
54.5,4466
54.75,4466
55,4466
55.25,4466
55.5,4466
55.75,4466
56,4466
56.25,4466
56.5,4466
56.75,4466
57,4466
57.25,4466
57.5,4466
57.75,4466
58,4466
58.25,4466
58.5,4466
58.75,4466
59,4466
59.25,4466
59.5,4466
59.75,4466
60,4466
60.25,4466
60.5,4466
60.75,4466
61,4466
61.25,4466
61.5,4466
61.75,4466
62,4466
62.25,4466
62.5,4466
62.75,4466
63,4467
63.25,4467
63.5,4467
63.75,4467
64,4467
64.25,4467
64.5,4467
64.75,4467
65,4467
65.25,4467
65.5,4467
65.75,4467
66,4467
66.25,4467
66.5,4467
66.75,4467
67,4467
67.25,4467
67.5,4467
67.75,4467
68,4467
68.25,4467
68.5,4467
68.75,4467
69,4467
69.25,4467
69.5,4467
69.75,4467
70,4467
70.25,4467
70.5,4467
70.75,4467
71,4467
71.25,4467
71.5,4467
71.75,4467
72,4467
72.25,4467
72.5,4467
72.75,4467
73,4467
73.25,4467
73.5,4467
73.75,4467
74,4467
74.25,4467
74.5,4467
74.75,4467
75,4467
75.25,4467
75.5,4467
75.75,4467
76,4467
76.25,4467
76.5,4467
76.75,4467
77,4467
77.25,4467
77.5,4467
77.75,4467
78,4467
78.25,4467
78.5,4467
78.75,4467
79,4467
79.25,4467
79.5,4467
79.75,4467
80,4467
80.25,4467
80.5,4467
80.75,4467
81,4467
81.25,4467
81.5,4467
81.75,4467
