Time,num_recovered
0,0
0.25,0
0.5,1
0.75,3
1,6
1.25,7
1.5,8
1.75,15
2,20
2.25,23
2.5,26
2.75,33
3,39
3.25,44
3.5,51
3.75,60
4,64
4.25,66
4.5,70
4.75,75
5,82
5.25,90
5.5,98
5.75,104
6,115
6.25,127
6.5,133
6.75,146
7,159
7.25,170
7.5,182
7.75,199
8,217
8.25,230
8.5,249
8.75,274
9,299
9.25,326
9.5,364
9.75,398
10,416
10.25,454
10.5,491
10.75,528
11,574
11.25,611
11.5,652
11.75,704
12,757
12.25,805
12.5,887
12.75,966
13,1051
13.25,1108
13.5,1182
13.75,1242
14,1299
14.25,1377
14.5,1460
14.75,1535
15,1610
15.25,1684
15.5,1758
15.75,1833
16,1903
16.25,1986
16.5,2074
16.75,2139
17,2204
17.25,2274
17.5,2333
17.75,2397
18,2459
18.25,2521
18.5,2580
18.75,2639
19,2708
19.25,2788
19.5,2854
19.75,2906
20,2958
20.25,3014
20.5,3068
20.75,3124
21,3171
21.25,3224
21.5,3276
21.75,3318
22,3364
22.25,3401
22.5,3449
22.75,3479
23,3528
23.25,3564
23.5,3601
23.75,3634
24,3681
24.25,3720
24.5,3753
24.75,3776
25,3808
25.25,3839
25.5,3867
25.75,3895
26,3926
26.25,3944
26.5,3970
26.75,3989
27,4004
27.25,4022
27.5,4042
27.75,4058
28,4086
28.25,4109
28.5,4126
28.75,4138
29,4154
29.25,4167
29.5,4184
29.75,4195
30,4210
30.25,4220
30.5,4228
30.75,4239
31,4245
31.25,4252
31.5,4262
31.75,4273
32,4283
32.25,4295
32.5,4306
32.75,4316
33,4325
33.25,4331
33.5,4336
33.75,4341
34,4345
34.25,4350
34.5,4352
34.75,4356
35,4358
35.25,4363
35.5,4370
35.75,4373
36,4380
36.25,4383
36.5,4384
36.75,4387
37,4391
37.25,4397
37.5,4401
37.75,4404
38,4405
38.25,4406
38.5,4407
38.75,4409
39,4410
39.25,4412
39.5,4414
39.75,4414
40,4416
40.25,4417
40.5,4418
40.75,4419
41,4422
41.25,4426
41.5,4431
41.75,4431
42,4432
42.25,4433
42.5,4435
42.75,4436
43,4437
43.25,4437
43.5,4438
43.75,4439
44,4441
44.25,4441
44.5,4443
44.75,4443
45,4443
45.25,4443
45.5,4446
45.75,4447
46,4450
46.25,4450
46.5,4451
46.75,4451
47,4451
47.25,4451
47.5,4454
47.75,4456
48,4456
48.25,4456
48.5,4457
48.75,4457
49,4458
49.25,4458
49.5,4458
49.75,4459
50,4459
50.25,4460
50.5,4461
50.75,4461
51,4461
51.25,4461
51.5,4461
51.75,4461
52,4461
52.25,4461
52.5,4461
52.75,4462
53,4462
53.25,4462
53.5,4462
53.75,4462
54,4462
54.25,4462
54.5,4462
54.75,4462
55,4462
55.25,4462
55.5,4462
55.75,4462
56,4462
56.25,4463
56.5,4463
56.75,4463
57,4463
57.25,4463
57.5,4463
57.75,4463
58,4463
58.25,4463
58.5,4463
58.75,4464
59,4464
59.25,4464
59.5,4464
59.75,4464
60,4464
60.25,4464
60.5,4464
60.75,4464
61,4464
61.25,4464
61.5,4464
61.75,4464
62,4464
62.25,4464
62.5,4464
62.75,4464
63,4464
63.25,4464
63.5,4464
63.75,4464
64,4464
64.25,4464
64.5,4464
64.75,4464
65,4464
65.25,4464
65.5,4464
65.75,4464
66,4464
66.25,4464
66.5,4464
66.75,4464
67,4464
67.25,4464
67.5,4464
67.75,4464
68,4464
68.25,4464
68.5,4464
68.75,4464
69,4464
69.25,4464
69.5,4464
69.75,4464
70,4464
70.25,4464
70.5,4464
70.75,4464
71,4464
71.25,4464
71.5,4464
71.75,4464
72,4464
72.25,4464
72.5,4464
72.75,4464
73,4464
73.25,4464
73.5,4464
73.75,4464
74,4464
74.25,4464
74.5,4464
74.75,4464
75,4464
75.25,4464
75.5,4464
75.75,4464
76,4464
76.25,4464
76.5,4464
76.75,4464
77,4464
77.25,4464
77.5,4464
77.75,4464
78,4464
78.25,4464
78.5,4464
78.75,4464
79,4464
79.25,4464
79.5,4464
79.75,4464
80,4464
80.25,4464
80.5,4464
80.75,4464
81,4464
81.25,4464
81.5,4464
81.75,4464
82,4464
