Time,num_recovered
0,0
0.25,0
0.5,0
0.75,2
1,9
1.25,13
1.5,18
1.75,19
2,24
2.25,28
2.5,35
2.75,41
3,46
3.25,51
3.5,60
3.75,67
4,67
4.25,76
4.5,79
4.75,86
5,92
5.25,100
5.5,109
5.75,118
6,130
6.25,140
6.5,154
6.75,170
7,186
7.25,199
7.5,218
7.75,240
8,262
8.25,282
8.5,294
8.75,319
9,343
9.25,369
9.5,400
9.75,434
10,465
10.25,506
10.5,554
10.75,588
11,640
11.25,692
11.5,739
11.75,794
12,857
12.25,899
12.5,958
12.75,1013
13,1077
13.25,1142
13.5,1204
13.75,1269
14,1329
14.25,1396
14.5,1471
14.75,1544
15,1618
15.25,1713
15.5,1791
15.75,1854
16,1930
16.25,1991
16.5,2080
16.75,2175
17,2244
17.25,2338
17.5,2419
17.75,2471
18,2536
18.25,2608
18.5,2681
18.75,2735
19,2807
19.25,2866
19.5,2937
19.75,3003
20,3061
20.25,3109
20.5,3172
20.75,3231
21,3293
21.25,3335
21.5,3376
21.75,3418
22,3451
22.25,3499
22.5,3547
22.75,3583
23,3628
23.25,3669
23.5,3699
23.75,3732
24,3762
24.25,3791
24.5,3828
24.75,3849
25,3875
25.25,3896
25.5,3920
25.75,3943
26,3968
26.25,3993
26.5,4020
26.75,4039
27,4058
27.25,4078
27.5,4090
27.75,4110
28,4123
28.25,4138
28.5,4151
28.75,4169
29,4179
29.25,4191
29.5,4204
29.75,4221
30,4236
30.25,4247
30.5,4257
30.75,4272
31,4280
31.25,4287
31.5,4295
31.75,4301
32,4315
32.25,4319
32.5,4330
32.75,4339
33,4347
33.25,4353
33.5,4360
33.75,4365
34,4370
34.25,4370
34.5,4374
34.75,4376
35,4381
35.25,4385
35.5,4392
35.75,4393
36,4395
36.25,4399
36.5,4401
36.75,4402
37,4404
37.25,4405
37.5,4406
37.75,4408
38,4413
38.25,4417
38.5,4419
38.75,4424
39,4427
39.25,4429
39.5,4430
39.75,4433
40,4434
40.25,4438
40.5,4441
40.75,4442
41,4442
41.25,4442
41.5,4444
41.75,4445
42,4447
42.25,4447
42.5,4449
42.75,4451
43,4453
43.25,4454
43.5,4454
43.75,4454
44,4454
44.25,4454
44.5,4455
44.75,4456
45,4456
45.25,4456
45.5,4457
45.75,4458
46,4458
46.25,4458
46.5,4458
46.75,4458
47,4459
47.25,4459
47.5,4460
47.75,4460
48,4460
48.25,4460
48.5,4461
48.75,4461
49,4461
49.25,4461
49.5,4462
49.75,4462
50,4462
50.25,4462
50.5,4463
50.75,4463
51,4464
51.25,4464
51.5,4464
51.75,4464
52,4464
52.25,4465
52.5,4465
52.75,4465
53,4467
53.25,4467
53.5,4467
53.75,4467
54,4468
54.25,4468
54.5,4468
54.75,4468
55,4469
55.25,4469
55.5,4469
55.75,4469
56,4469
56.25,4469
56.5,4469
56.75,4469
57,4469
57.25,4469
57.5,4469
57.75,4469
58,4469
58.25,4469
58.5,4469
58.75,4469
59,4469
59.25,4469
59.5,4469
59.75,4469
60,4469
60.25,4469
60.5,4469
60.75,4469
61,4469
61.25,4469
61.5,4469
61.75,4469
62,4469
62.25,4469
62.5,4469
62.75,4469
63,4469
63.25,4469
63.5,4469
63.75,4469
64,4469
64.25,4469
64.5,4469
64.75,4469
65,4469
65.25,4469
65.5,4469
65.75,4469
66,4469
66.25,4469
66.5,4469
66.75,4469
67,4469
67.25,4469
67.5,4469
67.75,4469
68,4469
68.25,4469
68.5,4469
68.75,4469
69,4469
69.25,4469
69.5,4469
69.75,4469
70,4469
70.25,4469
70.5,4469
70.75,4469
71,4469
71.25,4469
71.5,4469
71.75,4469
72,4469
72.25,4469
72.5,4469
72.75,4469
73,4469
73.25,4469
73.5,4469
73.75,4469
74,4469
74.25,4469
74.5,4469
74.75,4469
75,4469
75.25,4469
75.5,4469
75.75,4469
76,4469
76.25,4469
76.5,4469
76.75,4469
77,4469
77.25,4469
77.5,4469
77.75,4469
78,4469
78.25,4469
78.5,4469
78.75,4469
79,4469
79.25,4469
79.5,4469
79.75,4469
80,4469
80.25,4469
80.5,4469
80.75,4469
81,4469
81.25,4469
81.5,4469
81.75,4469
82,4469
