Time,num_affected
0,100
0.25,100
0.5,101
0.75,107
1,111
1.25,116
1.5,129
1.75,146
2,162
2.25,173
2.5,189
2.75,206
3,223
3.25,240
3.5,258
3.75,278
4,290
4.25,315
4.5,343
4.75,364
5,390
5.25,411
5.5,433
5.75,467
6,504
6.25,540
6.5,579
6.75,616
7,654
7.25,694
7.5,729
7.75,768
8,808
8.25,840
8.5,877
8.75,905
9,939
9.25,965
9.5,1013
9.75,1079
10,1134
10.25,1194
10.5,1256
10.75,1324
11,1392
11.25,1475
11.5,1544
11.75,1618
12,1687
12.25,1763
12.5,1840
12.75,1912
13,1971
13.25,2026
13.5,2079
13.75,2146
14,2215
14.25,2283
14.5,2354
14.75,2410
15,2465
15.25,2525
15.5,2595
15.75,2655
16,2712
16.25,2767
16.5,2822
16.75,2877
17,2930
17.25,2983
17.5,3039
17.75,3096
18,3157
18.25,3208
18.5,3251
18.75,3300
19,3342
19.25,3378
19.5,3434
19.75,3472
20,3509
20.25,3541
20.5,3571
20.75,3607
21,3636
21.25,3667
21.5,3693
21.75,3725
22,3762
22.25,3793
22.5,3827
22.75,3855
23,3880
23.25,3901
23.5,3920
23.75,3939
24,3962
24.25,3976
24.5,3992
24.75,4007
25,4013
25.25,4037
25.5,4044
25.75,4050
26,4058
26.25,4072
26.5,4084
26.75,4093
27,4101
27.25,4109
27.5,4124
27.75,4140
28,4152
28.25,4160
28.5,4167
28.75,4172
29,4178
29.25,4184
29.5,4191
29.75,4199
30,4203
30.25,4208
30.5,4209
30.75,4213
31,4217
31.25,4221
31.5,4225
31.75,4229
32,4232
32.25,4234
32.5,4238
32.75,4239
33,4241
33.25,4245
33.5,4246
33.75,4247
34,4251
34.25,4251
34.5,4253
34.75,4256
35,4259
35.25,4261
35.5,4261
35.75,4262
36,4262
36.25,4263
36.5,4264
36.75,4264
37,4266
37.25,4267
37.5,4267
37.75,4267
38,4268
38.25,4268
38.5,4270
38.75,4270
39,4270
39.25,4270
39.5,4270
39.75,4271
40,4273
40.25,4273
40.5,4275
40.75,4275
41,4275
41.25,4275
41.5,4275
41.75,4275
42,4275
42.25,4275
42.5,4277
42.75,4277
43,4278
43.25,4279
43.5,4280
43.75,4282
44,4282
44.25,4282
44.5,4282
44.75,4283
45,4283
45.25,4283
45.5,4284
45.75,4284
46,4284
46.25,4284
46.5,4284
46.75,4285
47,4285
47.25,4285
47.5,4286
47.75,4286
48,4286
48.25,4286
48.5,4287
48.75,4287
49,4287
49.25,4288
49.5,4288
49.75,4288
50,4288
50.25,4288
50.5,4288
50.75,4288
51,4289
51.25,4289
51.5,4289
51.75,4289
52,4289
52.25,4290
52.5,4290
52.75,4290
53,4291
53.25,4292
53.5,4292
53.75,4292
54,4292
54.25,4292
54.5,4292
54.75,4292
55,4292
55.25,4293
55.5,4293
55.75,4293
56,4293
56.25,4293
56.5,4293
56.75,4294
57,4294
57.25,4294
57.5,4294
57.75,4294
58,4294
58.25,4294
58.5,4294
58.75,4294
59,4294
59.25,4294
59.5,4294
59.75,4294
60,4294
60.25,4294
60.5,4294
60.75,4294
61,4294
61.25,4294
61.5,4294
61.75,4294
62,4294
62.25,4294
62.5,4294
62.75,4294
63,4294
63.25,4294
63.5,4294
63.75,4294
64,4294
64.25,4294
64.5,4294
64.75,4294
65,4294
65.25,4294
65.5,4294
65.75,4294
66,4294
66.25,4294
66.5,4294
66.75,4294
67,4294
67.25,4294
67.5,4294
67.75,4294
68,4294
68.25,4294
68.5,4294
68.75,4294
69,4294
69.25,4294
69.5,4294
69.75,4294
70,4294
70.25,4294
70.5,4294
70.75,4294
71,4294
71.25,4294
71.5,4294
71.75,4294
72,4294
72.25,4294
72.5,4294
72.75,4294
73,4294
73.25,4294
73.5,4294
73.75,4294
74,4294
74.25,4294
74.5,4294
74.75,4294
75,4294
75.25,4294
75.5,4294
75.75,4294
76,4294
76.25,4294
76.5,4294
76.75,4294
77,4294
77.25,4294
77.5,4294
77.75,4294
78,4294
78.25,4294
78.5,4294
78.75,4294
79,4294
79.25,4294
79.5,4294
79.75,4294
80,4294
80.25,4294
80.5,4294
80.75,4294
81,4294
81.25,4294
81.5,4294
81.75,4294
82,4294
82.25,4294
82.5,4294
82.75,4294
83,4294
83.25,4294
83.5,4294
83.75,4294
84,4294
84.25,4294
84.5,4294
84.75,4294
85,4294
85.25,4294
85.5,4294
85.75,4294
86,4294
86.25,4294
86.5,4294
86.75,4294
87,4294
87.25,4294
87.5,4294
87.75,4294
88,4294
88.25,4294
88.5,4294
88.75,4294
89,4294
89.25,4294
89.5,4294
89.75,4294
90,4294
90.25,4294
90.5,4294
90.75,4294
91,4294
91.25,4294
91.5,4294
91.75,4294
92,4294
92.25,4294
92.5,4294
92.75,4294
93,4294
93.25,4294
93.5,4294
93.75,4294
94,4294
94.25,4294
94.5,4294
94.75,4294
95,4294
95.25,4294
95.5,4294
95.75,4294
96,4294
96.25,4294
96.5,4294
96.75,4294
97,4294
97.25,4294
97.5,4294
97.75,4294
98,4294
98.25,4294
98.5,4294
98.75,4294
99,4294
99.25,4294
99.5,4294
99.75,4294
100,4294
100.25,4294
100.5,4294
100.75,4294
101,4294
101.25,4294
101.5,4294
101.75,4294
102,4294
102.25,4294
102.5,4294
102.75,4294
103,4294
103.25,4294
103.5,4294
103.75,4294
104,4294
104.25,4294
104.5,4294
104.75,4294
105,4294
105.25,4294
105.5,4294
105.75,4294
106,4294
106.25,4294
106.5,4294
106.75,4294
107,4294
107.25,4294
107.5,4294
107.75,4294
108,4294
108.25,4294
108.5,4294
108.75,4294
109,4294
109.25,4294
109.5,4294
109.75,4294
110,4294
110.25,4294
110.5,4294
110.75,4294
111,4294
111.25,4294
111.5,4294
111.75,4294
112,4294
112.25,4294
112.5,4294
112.75,4294
113,4294
113.25,4294
113.5,4294
113.75,4294
114,4294
114.25,4294
114.5,4294
114.75,4294
115,4294
115.25,4294
115.5,4294
115.75,4294
116,4294
116.25,4294
116.5,4294
116.75,4294
117,4294
117.25,4294
117.5,4294
117.75,4294
118,4294
118.25,4294
118.5,4294
118.75,4294
119,4294
119.25,4294
119.5,4294
119.75,4294
