Time,num_cases
0,0
0.25,0
0.5,2
0.75,2
1,8
1.25,5
1.5,5
1.75,10
2,2
2.25,3
2.5,5
2.75,3
3,2
3.25,4
3.5,5
3.75,5
4,3
4.25,5
4.5,7
4.75,6
5,3
5.25,8
5.5,7
5.75,5
6,7
6.25,6
6.5,6
6.75,6
7,4
7.25,5
7.5,6
7.75,5
8,4
8.25,4
8.5,7
8.75,5
9,5
9.25,6
9.5,6
9.75,7
10,0
10.25,4
10.5,9
10.75,12
11,8
11.25,7
11.5,6
11.75,11
12,8
12.25,5
12.5,13
12.75,7
13,5
13.25,14
13.5,6
13.75,5
14,10
14.25,11
14.5,10
14.75,7
15,13
15.25,13
15.5,8
15.75,9
16,6
16.25,14
16.5,15
16.75,6
17,6
17.25,9
17.5,17
17.75,10
18,8
18.25,10
18.5,16
18.75,14
19,10
19.25,12
19.5,13
19.75,20
20,15
20.25,8
20.5,18
20.75,10
21,9
21.25,11
21.5,21
21.75,11
22,11
22.25,12
22.5,12
22.75,15
23,15
23.25,16
23.5,12
23.75,16
24,11
24.25,15
24.5,15
24.75,20
25,20
25.25,18
25.5,18
25.75,13
26,15
26.25,11
26.5,9
26.75,21
27,17
27.25,18
27.5,19
27.75,15
28,13
28.25,22
28.5,15
28.75,15
29,15
29.25,9
29.5,14
29.75,10
30,9
30.25,13
30.5,14
30.75,20
31,18
31.25,12
31.5,21
31.75,21
32,13
32.25,16
32.5,21
32.75,18
33,12
33.25,12
33.5,17
33.75,18
34,12
34.25,18
34.5,18
34.75,15
35,14
35.25,15
35.5,13
35.75,17
36,8
36.25,20
36.5,13
36.75,15
37,22
37.25,19
37.5,9
37.75,14
38,14
38.25,9
38.5,8
38.75,16
39,9
39.25,9
39.5,15
39.75,14
40,13
40.25,9
40.5,11
40.75,15
41,5
41.25,7
41.5,8
41.75,9
42,4
42.25,6
42.5,9
42.75,9
43,7
43.25,12
43.5,10
43.75,9
44,7
44.25,5
44.5,11
44.75,8
45,6
45.25,6
45.5,8
45.75,5
46,2
46.25,4
46.5,6
46.75,9
47,10
47.25,2
47.5,4
47.75,4
48,5
48.25,3
48.5,2
48.75,4
49,6
49.25,6
49.5,8
49.75,3
50,4
50.25,4
50.5,2
50.75,4
51,1
51.25,0
51.5,4
51.75,2
52,5
52.25,4
52.5,5
52.75,3
53,0
53.25,3
53.5,3
53.75,0
54,1
54.25,2
54.5,2
54.75,3
55,1
55.25,2
55.5,2
55.75,6
56,1
56.25,3
56.5,2
56.75,1
57,1
57.25,0
57.5,2
57.75,2
58,3
58.25,1
58.5,2
58.75,2
59,2
59.25,2
59.5,1
59.75,1
60,2
60.25,1
60.5,2
60.75,1
61,1
61.25,1
61.5,1
61.75,0
62,3
62.25,1
62.5,2
62.75,2
63,0
63.25,1
63.5,2
63.75,1
64,3
64.25,0
64.5,0
64.75,0
65,0
65.25,1
65.5,1
65.75,2
66,0
66.25,2
66.5,2
66.75,0
67,2
67.25,1
67.5,0
67.75,1
68,1
68.25,0
68.5,1
68.75,2
69,0
69.25,0
69.5,1
69.75,1
70,0
70.25,0
70.5,0
70.75,2
71,3
71.25,0
71.5,0
71.75,0
72,2
72.25,0
72.5,0
72.75,0
73,1
73.25,0
73.5,1
73.75,0
74,0
74.25,1
74.5,0
74.75,0
75,0
75.25,1
75.5,0
75.75,0
76,0
76.25,0
76.5,0
76.75,1
77,1
77.25,0
77.5,0
77.75,0
78,0
78.25,0
78.5,0
78.75,0
79,0
79.25,0
79.5,0
79.75,0
80,2
80.25,0
80.5,0
80.75,0
81,2
81.25,0
81.5,0
81.75,1
82,0
82.25,1
82.5,0
82.75,0
83,0
83.25,0
83.5,0
83.75,0
84,1
84.25,0
84.5,0
84.75,1
85,1
85.25,0
85.5,0
85.75,0
86,0
86.25,0
86.5,0
86.75,0
87,0
87.25,0
87.5,0
87.75,0
88,0
88.25,1
88.5,0
88.75,0
89,0
89.25,0
89.5,0
89.75,0
90,0
90.25,0
90.5,1
90.75,0
91,0
91.25,0
91.5,0
91.75,1
92,0
92.25,0
92.5,0
92.75,0
93,1
93.25,0
93.5,0
93.75,1
94,0
94.25,0
94.5,1
94.75,0
95,0
95.25,0
95.5,0
95.75,0
96,1
96.25,1
96.5,0
96.75,1
97,0
97.25,2
97.5,1
97.75,0
98,0
98.25,0
98.5,2
98.75,0
99,0
99.25,0
99.5,0
99.75,0
100,0
100.25,0
100.5,0
100.75,1
101,0
101.25,0
101.5,0
101.75,1
102,1
102.25,0
102.5,0
102.75,0
103,1
103.25,0
103.5,0
103.75,0
104,0
104.25,0
104.5,0
104.75,0
105,0
105.25,0
105.5,0
105.75,0
106,0
106.25,0
106.5,1
106.75,0
107,0
107.25,0
107.5,1
107.75,0
108,0
108.25,0
108.5,0
108.75,0
109,0
109.25,0
109.5,0
109.75,0
110,0
110.25,0
110.5,1
110.75,1
111,1
111.25,0
111.5,1
111.75,0
112,0
112.25,0
112.5,0
112.75,1
113,0
113.25,0
113.5,0
113.75,1
114,0
114.25,0
114.5,0
114.75,0
115,0
115.25,0
115.5,1
115.75,1
116,0
116.25,1
116.5,0
116.75,0
117,0
117.25,0
117.5,0
117.75,0
118,0
118.25,0
118.5,0
118.75,0
119,0
119.25,0
119.5,0
119.75,0
