Time,num_recovered
0,0
0.25,0
0.5,0
0.75,2
1,4
1.25,6
1.5,7
1.75,10
2,12
2.25,16
2.5,23
2.75,27
3,29
3.25,33
3.5,41
3.75,46
4,53
4.25,58
4.5,61
4.75,63
5,68
5.25,74
5.5,78
5.75,93
6,97
6.25,101
6.5,107
6.75,113
7,118
7.25,127
7.5,134
7.75,140
8,147
8.25,155
8.5,168
8.75,175
9,180
9.25,185
9.5,199
9.75,208
10,214
10.25,219
10.5,223
10.75,232
11,247
11.25,255
11.5,261
11.75,277
12,285
12.25,295
12.5,306
12.75,313
13,324
13.25,339
13.5,355
13.75,368
14,377
14.25,392
14.5,412
14.75,419
15,437
15.25,458
15.5,470
15.75,482
16,498
16.25,516
16.5,530
16.75,552
17,570
17.25,589
17.5,605
17.75,623
18,653
18.25,674
18.5,700
18.75,718
19,739
19.25,758
19.5,776
19.75,792
20,811
20.25,828
20.5,859
20.75,881
21,904
21.25,922
21.5,956
21.75,979
22,997
22.25,1026
22.5,1044
22.75,1071
23,1097
23.25,1110
23.5,1128
23.75,1146
24,1168
24.25,1193
24.5,1217
24.75,1236
25,1254
25.25,1275
25.5,1297
25.75,1314
26,1332
26.25,1351
26.5,1379
26.75,1401
27,1424
27.25,1445
27.5,1464
27.75,1481
28,1503
28.25,1521
28.5,1539
28.75,1558
29,1577
29.25,1600
29.5,1617
29.75,1642
30,1661
30.25,1686
30.5,1707
30.75,1722
31,1747
31.25,1765
31.5,1792
31.75,1803
32,1820
32.25,1842
32.5,1860
32.75,1887
33,1903
33.25,1917
33.5,1932
33.75,1945
34,1964
34.25,1975
34.5,2001
34.75,2021
35,2041
35.25,2060
35.5,2080
35.75,2096
36,2109
36.25,2121
36.5,2131
36.75,2144
37,2157
37.25,2172
37.5,2188
37.75,2209
38,2220
38.25,2237
38.5,2252
38.75,2266
39,2280
39.25,2288
39.5,2301
39.75,2314
40,2322
40.25,2337
40.5,2345
40.75,2353
41,2365
41.25,2389
41.5,2402
41.75,2411
42,2421
42.25,2435
42.5,2448
42.75,2461
43,2471
43.25,2478
43.5,2489
43.75,2502
44,2515
44.25,2520
44.5,2527
44.75,2541
45,2549
45.25,2555
45.5,2565
45.75,2578
46,2589
46.25,2597
46.5,2608
46.75,2616
47,2626
47.25,2634
47.5,2649
47.75,2655
48,2667
48.25,2676
48.5,2681
48.75,2690
49,2694
49.25,2700
49.5,2707
49.75,2712
50,2719
50.25,2724
50.5,2728
50.75,2732
51,2736
51.25,2745
51.5,2751
51.75,2755
52,2761
52.25,2768
52.5,2775
52.75,2782
53,2786
53.25,2793
53.5,2799
53.75,2809
54,2813
54.25,2816
54.5,2822
54.75,2827
55,2831
55.25,2838
55.5,2842
55.75,2847
56,2857
56.25,2858
56.5,2860
56.75,2866
57,2875
57.25,2882
57.5,2886
57.75,2888
58,2892
58.25,2895
58.5,2903
58.75,2907
59,2914
59.25,2919
59.5,2923
59.75,2925
60,2930
60.25,2934
60.5,2935
60.75,2937
61,2940
61.25,2942
61.5,2946
61.75,2946
62,2947
62.25,2949
62.5,2953
62.75,2957
63,2959
63.25,2962
63.5,2966
63.75,2968
64,2971
64.25,2975
64.5,2977
64.75,2978
65,2982
65.25,2987
65.5,2990
65.75,2990
66,2991
66.25,2996
66.5,2997
66.75,2999
67,3000
67.25,3002
67.5,3005
67.75,3007
68,3009
68.25,3011
68.5,3013
68.75,3013
69,3016
69.25,3016
69.5,3022
69.75,3022
70,3022
70.25,3022
70.5,3023
70.75,3025
71,3027
71.25,3030
71.5,3034
71.75,3035
72,3037
72.25,3039
72.5,3039
72.75,3040
73,3040
73.25,3040
73.5,3040
73.75,3041
74,3042
74.25,3043
74.5,3043
74.75,3046
75,3050
75.25,3055
75.5,3057
75.75,3059
76,3059
76.25,3060
76.5,3061
76.75,3064
77,3065
77.25,3065
77.5,3066
77.75,3068
78,3068
78.25,3068
78.5,3068
78.75,3069
79,3072
79.25,3073
79.5,3075
79.75,3077
80,3077
80.25,3079
80.5,3079
80.75,3079
81,3081
81.25,3082
81.5,3082
81.75,3083
82,3084
82.25,3085
82.5,3085
82.75,3085
83,3086
83.25,3087
83.5,3088
