Time,num_cases
0,0
0.25,0
0.5,3
0.75,9
1,3
1.25,5
1.5,6
1.75,3
2,5
2.25,4
2.5,6
2.75,5
3,4
3.25,8
3.5,1
3.75,4
4,7
4.25,4
4.5,0
4.75,8
5,6
5.25,4
5.5,8
5.75,7
6,4
6.25,9
6.5,5
6.75,3
7,7
7.25,3
7.5,11
7.75,8
8,6
8.25,9
8.5,3
8.75,7
9,5
9.25,3
9.5,5
9.75,7
10,8
10.25,9
10.5,4
10.75,7
11,8
11.25,6
11.5,3
11.75,10
12,5
12.25,4
12.5,6
12.75,7
13,5
13.25,12
13.5,7
13.75,7
14,7
14.25,8
14.5,10
14.75,5
15,9
15.25,7
15.5,5
15.75,5
16,7
16.25,8
16.5,9
16.75,13
17,7
17.25,14
17.5,8
17.75,4
18,8
18.25,8
18.5,7
18.75,9
19,8
19.25,5
19.5,10
19.75,15
20,11
20.25,17
20.5,17
20.75,6
21,13
21.25,17
21.5,9
21.75,19
22,15
22.25,15
22.5,14
22.75,19
23,15
23.25,8
23.5,17
23.75,16
24,13
24.25,15
24.5,15
24.75,13
25,12
25.25,13
25.5,16
25.75,8
26,17
26.25,8
26.5,16
26.75,16
27,12
27.25,12
27.5,17
27.75,8
28,15
28.25,18
28.5,20
28.75,11
29,10
29.25,14
29.5,12
29.75,11
30,12
30.25,11
30.5,19
30.75,10
31,12
31.25,9
31.5,12
31.75,10
32,13
32.25,10
32.5,16
32.75,15
33,15
33.25,16
33.5,16
33.75,4
34,11
34.25,8
34.5,9
34.75,9
35,11
35.25,11
35.5,3
35.75,9
36,6
36.25,17
36.5,9
36.75,7
37,12
37.25,10
37.5,3
37.75,9
38,14
38.25,13
38.5,10
38.75,7
39,11
39.25,7
39.5,9
39.75,11
40,13
40.25,8
40.5,14
40.75,10
41,12
41.25,11
41.5,7
41.75,15
42,8
42.25,4
42.5,6
42.75,5
43,8
43.25,7
43.5,9
43.75,8
44,2
44.25,10
44.5,6
44.75,16
45,11
45.25,7
45.5,10
45.75,5
46,9
46.25,12
46.5,10
46.75,5
47,10
47.25,12
47.5,10
47.75,11
48,9
48.25,2
48.5,5
48.75,7
49,5
49.25,4
49.5,4
49.75,3
50,3
50.25,7
50.5,6
50.75,4
51,3
51.25,5
51.5,3
51.75,2
52,8
52.25,3
52.5,6
52.75,4
53,8
53.25,7
53.5,7
53.75,6
54,11
54.25,4
54.5,2
54.75,3
55,3
55.25,4
55.5,3
55.75,4
56,2
56.25,3
56.5,9
56.75,3
57,3
57.25,5
57.5,4
57.75,3
58,8
58.25,5
58.5,2
58.75,3
59,1
59.25,4
59.5,5
59.75,4
60,5
60.25,5
60.5,3
60.75,0
61,2
61.25,4
61.5,3
61.75,2
62,3
62.25,5
62.5,1
62.75,9
63,3
63.25,6
63.5,3
63.75,1
64,3
64.25,4
64.5,2
64.75,4
65,1
65.25,2
65.5,4
65.75,3
66,5
66.25,2
66.5,2
66.75,1
67,4
67.25,4
67.5,7
67.75,3
68,2
68.25,1
68.5,0
68.75,4
69,3
69.25,3
69.5,1
69.75,0
70,0
70.25,4
70.5,3
70.75,1
71,3
71.25,3
71.5,1
71.75,4
72,0
72.25,0
72.5,2
72.75,1
73,0
73.25,0
73.5,1
73.75,2
74,1
74.25,2
74.5,2
74.75,1
75,2
75.25,1
75.5,1
75.75,0
76,0
76.25,1
76.5,0
76.75,2
77,2
77.25,0
77.5,1
77.75,1
78,4
78.25,3
78.5,0
78.75,2
79,0
79.25,2
79.5,1
79.75,1
80,0
80.25,1
80.5,0
80.75,2
81,1
81.25,0
81.5,2
81.75,1
82,0
82.25,0
82.5,2
82.75,1
83,1
83.25,0
83.5,0
83.75,0
84,0
84.25,0
84.5,0
84.75,0
85,1
85.25,0
85.5,0
85.75,0
86,1
86.25,0
86.5,0
86.75,0
87,0
87.25,1
87.5,0
87.75,0
88,0
88.25,0
88.5,1
88.75,0
89,0
89.25,0
89.5,0
89.75,0
90,1
90.25,0
90.5,0
90.75,1
91,0
91.25,0
91.5,0
91.75,0
92,0
92.25,0
92.5,0
92.75,0
93,0
93.25,1
93.5,0
93.75,1
94,1
94.25,1
94.5,0
94.75,2
95,1
95.25,0
95.5,1
95.75,2
96,0
96.25,0
96.5,1
96.75,0
97,1
97.25,1
97.5,0
97.75,0
98,1
98.25,0
98.5,0
98.75,0
99,0
99.25,5
99.5,0
99.75,0
100,0
100.25,0
100.5,0
100.75,1
101,1
101.25,0
101.5,2
101.75,0
102,1
102.25,0
102.5,0
102.75,0
103,0
103.25,1
103.5,0
103.75,0
104,1
104.25,0
104.5,0
104.75,0
105,1
105.25,0
105.5,1
105.75,0
106,0
106.25,0
106.5,0
106.75,0
107,1
107.25,0
107.5,0
107.75,0
108,0
108.25,0
108.5,0
108.75,1
109,0
109.25,1
109.5,0
109.75,0
110,0
110.25,1
110.5,0
110.75,0
111,0
111.25,1
111.5,0
111.75,0
112,0
112.25,2
112.5,0
112.75,0
113,1
113.25,1
113.5,0
113.75,0
114,1
114.25,1
114.5,0
114.75,0
115,1
115.25,2
115.5,0
115.75,1
116,1
116.25,1
116.5,0
116.75,0
117,3
117.25,0
117.5,1
117.75,0
118,0
118.25,0
118.5,0
118.75,0
119,0
119.25,0
119.5,2
119.75,1
