Time,num_recovered
0,0
0.25,0
0.5,2
0.75,7
1,8
1.25,12
1.5,15
1.75,20
2,21
2.25,27
2.5,34
2.75,37
3,41
3.25,49
3.5,52
3.75,56
4,60
4.25,65
4.5,71
4.75,72
5,76
5.25,82
5.5,86
5.75,93
6,100
6.25,106
6.5,108
6.75,114
7,122
7.25,126
7.5,130
7.75,134
8,138
8.25,144
8.5,149
8.75,154
9,156
9.25,159
9.5,162
9.75,174
10,181
10.25,187
10.5,194
10.75,203
11,214
11.25,223
11.5,231
11.75,237
12,244
12.25,251
12.5,256
12.75,264
13,270
13.25,277
13.5,288
13.75,296
14,307
14.25,314
14.5,319
14.75,329
15,338
15.25,345
15.5,354
15.75,370
16,374
16.25,387
16.5,396
16.75,405
17,413
17.25,424
17.5,432
17.75,447
18,453
18.25,469
18.5,483
18.75,494
19,504
19.25,516
19.5,533
19.75,549
20,562
20.25,581
20.5,601
20.75,622
21,639
21.25,657
21.5,672
21.75,690
22,713
22.25,729
22.5,744
22.75,763
23,775
23.25,795
23.5,817
23.75,834
24,860
24.25,877
24.5,897
24.75,915
25,932
25.25,950
25.5,968
25.75,987
26,1009
26.25,1025
26.5,1047
26.75,1070
27,1094
27.25,1116
27.5,1139
27.75,1164
28,1182
28.25,1196
28.5,1213
28.75,1236
29,1252
29.25,1281
29.5,1305
29.75,1335
30,1351
30.25,1368
30.5,1398
30.75,1412
31,1436
31.25,1455
31.5,1473
31.75,1490
32,1509
32.25,1537
32.5,1552
32.75,1570
33,1592
33.25,1624
33.5,1648
33.75,1666
34,1686
34.25,1715
34.5,1734
34.75,1756
35,1774
35.25,1790
35.5,1806
35.75,1828
36,1850
36.25,1867
36.5,1891
36.75,1914
37,1931
37.25,1949
37.5,1966
37.75,1979
38,2004
38.25,2016
38.5,2038
38.75,2060
39,2087
39.25,2108
39.5,2125
39.75,2146
40,2158
40.25,2180
40.5,2196
40.75,2215
41,2239
41.25,2252
41.5,2264
41.75,2284
42,2299
42.25,2311
42.5,2328
42.75,2343
43,2353
43.25,2368
43.5,2378
43.75,2391
44,2395
44.25,2410
44.5,2416
44.75,2435
45,2449
45.25,2463
45.5,2473
45.75,2490
46,2502
46.25,2513
46.5,2533
46.75,2545
47,2557
47.25,2565
47.5,2579
47.75,2595
48,2605
48.25,2617
48.5,2621
48.75,2630
49,2642
49.25,2651
49.5,2660
49.75,2669
50,2675
50.25,2685
50.5,2695
50.75,2707
51,2714
51.25,2718
51.5,2726
51.75,2732
52,2740
52.25,2750
52.5,2759
52.75,2761
53,2770
53.25,2774
53.5,2781
53.75,2790
54,2797
54.25,2803
54.5,2807
54.75,2812
55,2815
55.25,2825
55.5,2831
55.75,2834
56,2836
56.25,2840
56.5,2847
56.75,2852
57,2856
57.25,2861
57.5,2870
57.75,2881
58,2887
58.25,2895
58.5,2900
58.75,2906
59,2917
59.25,2923
59.5,2929
59.75,2935
60,2940
60.25,2949
60.5,2952
60.75,2955
61,2960
61.25,2965
61.5,2970
61.75,2978
62,2979
62.25,2982
62.5,2985
62.75,2990
63,2995
63.25,2998
63.5,3000
63.75,3003
64,3007
64.25,3009
64.5,3015
64.75,3018
65,3019
65.25,3023
65.5,3025
65.75,3027
66,3033
66.25,3039
66.5,3041
66.75,3043
67,3049
67.25,3050
67.5,3052
67.75,3056
68,3057
68.25,3061
68.5,3067
68.75,3067
69,3069
69.25,3072
69.5,3075
69.75,3081
70,3086
70.25,3088
70.5,3089
70.75,3092
71,3096
71.25,3099
71.5,3102
71.75,3103
72,3106
72.25,3108
72.5,3111
72.75,3115
73,3117
73.25,3121
73.5,3124
73.75,3126
74,3127
74.25,3129
74.5,3131
74.75,3133
75,3135
75.25,3136
75.5,3136
75.75,3137
76,3139
76.25,3140
76.5,3142
76.75,3146
77,3149
77.25,3150
77.5,3151
77.75,3154
78,3156
78.25,3159
78.5,3159
78.75,3161
79,3162
79.25,3164
79.5,3166
79.75,3169
80,3169
80.25,3170
80.5,3175
80.75,3175
81,3177
81.25,3179
81.5,3180
81.75,3182
82,3183
82.25,3184
82.5,3190
82.75,3190
83,3191
83.25,3192
83.5,3194
83.75,3194
84,3195
