Time,num_affected
0,100
0.25,100
0.5,105
0.75,120
1,156
1.25,222
1.5,300
1.75,366
2,400
2.25,420
2.5,429
2.75,441
3,447
3.25,459
3.5,465
3.75,474
4,483
4.25,496
4.5,508
4.75,524
5,547
5.25,565
5.5,585
5.75,597
6,612
6.25,631
6.5,649
6.75,667
7,682
7.25,703
7.5,721
7.75,738
8,758
8.25,781
8.5,807
8.75,831
9,855
9.25,882
9.5,900
9.75,921
10,944
10.25,969
10.5,998
10.75,1016
11,1041
11.25,1062
11.5,1082
11.75,1101
12,1117
12.25,1131
12.5,1151
12.75,1172
13,1200
13.25,1209
13.5,1227
13.75,1246
14,1260
14.25,1272
14.5,1292
14.75,1315
15,1338
15.25,1447
15.5,1466
15.75,1489
16,1504
16.25,1534
16.5,1545
16.75,1574
17,1603
17.25,1675
17.5,1698
17.75,1743
18,1790
18.25,1816
18.5,1835
18.75,1863
19,1887
19.25,1914
19.5,1932
19.75,1977
20,1991
20.25,2013
20.5,2048
20.75,2079
21,2109
21.25,2126
21.5,2140
21.75,2164
22,2176
22.25,2199
22.5,2214
22.75,2231
23,2259
23.25,2284
23.5,2320
23.75,2338
24,2353
24.25,2880
24.5,2901
24.75,2914
25,2925
25.25,2946
25.5,2954
25.75,2974
26,2987
26.25,3003
26.5,3011
26.75,3027
27,3045
27.25,3066
27.5,3078
27.75,3094
28,3100
28.25,3116
28.5,3135
28.75,3150
29,3174
29.25,3184
29.5,3200
29.75,3217
30,3228
30.25,3245
30.5,3261
30.75,3279
31,3294
31.25,3311
31.5,3321
31.75,3337
32,3350
32.25,3365
32.5,3386
32.75,3399
33,3405
33.25,3417
33.5,3429
33.75,3436
34,3443
34.25,3450
34.5,3458
34.75,3468
35,3475
35.25,3483
35.5,3489
35.75,3497
36,3506
36.25,3523
36.5,3535
36.75,3539
37,3544
37.25,3550
37.5,3556
37.75,3566
38,3573
38.25,3577
38.5,3581
38.75,3591
39,3597
39.25,3606
39.5,3617
39.75,3619
40,3623
40.25,3632
40.5,3641
40.75,3646
41,3652
41.25,3655
41.5,3657
41.75,3662
42,3669
42.25,3670
42.5,3674
42.75,3675
43,3678
43.25,3685
43.5,3686
43.75,3688
44,3692
44.25,3697
44.5,3699
44.75,3699
45,3699
45.25,3701
45.5,3703
45.75,3705
46,3709
46.25,3711
46.5,3713
46.75,3715
47,3717
47.25,3719
47.5,3721
47.75,3722
48,3724
48.25,3724
48.5,3725
48.75,3726
49,3728
49.25,3729
49.5,3730
49.75,3731
50,3732
50.25,3735
50.5,3736
50.75,3736
51,3736
51.25,3736
51.5,3737
51.75,3737
52,3737
52.25,3737
52.5,3738
52.75,3738
53,3739
53.25,3739
53.5,3739
53.75,3739
54,3739
54.25,3740
54.5,3740
54.75,3742
55,3742
55.25,3743
55.5,3744
55.75,3746
56,3746
56.25,3746
56.5,3746
56.75,3746
57,3746
57.25,3747
57.5,3747
57.75,3747
58,3747
58.25,3747
58.5,3747
58.75,3749
59,3749
59.25,3749
59.5,3749
59.75,3749
60,3749
60.25,3749
60.5,3749
60.75,3749
61,3750
61.25,3750
61.5,3750
61.75,3750
62,3750
62.25,3750
62.5,3753
62.75,3753
63,3753
63.25,3753
63.5,3753
63.75,3753
64,3753
64.25,3753
64.5,3753
64.75,3753
65,3753
65.25,3753
65.5,3754
65.75,3754
66,3754
66.25,3754
66.5,3754
66.75,3754
67,3754
67.25,3754
67.5,3754
67.75,3754
68,3754
68.25,3754
68.5,3754
68.75,3754
69,3754
69.25,3754
69.5,3754
69.75,3754
70,3754
70.25,3754
70.5,3754
70.75,3755
71,3755
71.25,3755
71.5,3755
71.75,3755
72,3755
72.25,3755
72.5,3755
72.75,3755
73,3755
73.25,3755
73.5,3755
73.75,3755
74,3755
74.25,3755
74.5,3755
74.75,3755
75,3755
75.25,3755
75.5,3755
75.75,3755
76,3755
76.25,3755
76.5,3755
76.75,3755
77,3755
77.25,3755
77.5,3755
77.75,3755
78,3755
78.25,3755
78.5,3755
78.75,3755
79,3755
79.25,3755
79.5,3755
79.75,3755
80,3755
80.25,3755
80.5,3755
80.75,3755
81,3755
81.25,3755
81.5,3755
81.75,3755
82,3755
82.25,3755
82.5,3755
82.75,3755
83,3755
83.25,3755
83.5,3755
83.75,3755
84,3755
84.25,3755
84.5,3755
84.75,3755
85,3755
85.25,3755
85.5,3755
85.75,3755
86,3755
86.25,3755
86.5,3755
86.75,3755
87,3755
87.25,3755
87.5,3755
87.75,3755
88,3755
88.25,3755
88.5,3755
88.75,3755
89,3755
89.25,3755
89.5,3755
89.75,3755
90,3755
90.25,3755
90.5,3755
90.75,3755
91,3755
91.25,3755
91.5,3755
91.75,3755
92,3755
92.25,3755
92.5,3755
92.75,3755
93,3755
93.25,3755
93.5,3755
93.75,3755
94,3755
94.25,3755
94.5,3755
94.75,3755
95,3755
95.25,3755
95.5,3755
95.75,3755
96,3755
96.25,3755
96.5,3755
96.75,3755
97,3755
97.25,3755
97.5,3755
97.75,3755
98,3755
98.25,3755
98.5,3755
98.75,3755
99,3755
99.25,3755
99.5,3755
99.75,3755
100,3755
100.25,3755
100.5,3755
100.75,3755
101,3755
101.25,3755
101.5,3755
101.75,3755
102,3755
102.25,3755
102.5,3755
102.75,3755
103,3755
103.25,3755
103.5,3755
103.75,3755
104,3755
104.25,3755
104.5,3755
104.75,3755
105,3755
105.25,3755
105.5,3755
105.75,3755
106,3755
106.25,3755
106.5,3755
106.75,3755
107,3755
107.25,3755
107.5,3755
107.75,3755
108,3755
108.25,3755
108.5,3755
108.75,3755
109,3755
109.25,3755
109.5,3755
109.75,3755
110,3755
110.25,3755
110.5,3755
110.75,3755
111,3755
111.25,3755
111.5,3755
111.75,3755
112,3755
112.25,3755
112.5,3755
112.75,3755
113,3755
113.25,3755
113.5,3755
113.75,3755
114,3755
114.25,3755
114.5,3755
114.75,3755
115,3755
115.25,3755
115.5,3755
115.75,3755
116,3755
116.25,3755
116.5,3755
116.75,3755
117,3755
117.25,3755
117.5,3755
117.75,3755
118,3755
118.25,3755
118.5,3755
118.75,3755
119,3755
119.25,3755
119.5,3755
119.75,3755
