Time,num_affected
0,100
0.25,100
0.5,102
0.75,118
1,133
1.25,160
1.5,182
1.75,204
2,211
2.25,214
2.5,216
2.75,222
3,228
3.25,243
3.5,249
3.75,251
4,261
4.25,273
4.5,281
4.75,289
5,302
5.25,310
5.5,317
5.75,319
6,324
6.25,337
6.5,345
6.75,346
7,351
7.25,357
7.5,363
7.75,369
8,379
8.25,384
8.5,396
8.75,404
9,416
9.25,426
9.5,441
9.75,454
10,473
10.25,481
10.5,496
10.75,536
11,549
11.25,560
11.5,570
11.75,582
12,590
12.25,597
12.5,611
12.75,631
13,649
13.25,660
13.5,678
13.75,700
14,719
14.25,744
14.5,754
14.75,816
15,826
15.25,837
15.5,849
15.75,863
16,877
16.25,892
16.5,914
16.75,927
17,944
17.25,965
17.5,996
17.75,1078
18,1101
18.25,1120
18.5,1145
18.75,1173
19,1192
19.25,1254
19.5,1271
19.75,1296
20,1317
20.25,1343
20.5,1365
20.75,1397
21,1408
21.25,1425
21.5,1464
21.75,1496
22,1520
22.25,1562
22.5,1601
22.75,1631
23,1652
23.25,1677
23.5,1710
23.75,1735
24,1763
24.25,1785
24.5,1809
24.75,1831
25,1855
25.25,1865
25.5,1885
25.75,1904
26,1924
26.25,1942
26.5,1968
26.75,1989
27,2017
27.25,2048
27.5,2076
27.75,2111
28,2131
28.25,2154
28.5,2183
28.75,2203
29,2233
29.25,2250
29.5,2273
29.75,2291
30,2303
30.25,2325
30.5,2353
30.75,2374
31,2389
31.25,2402
31.5,2419
31.75,2427
32,2450
32.25,2471
32.5,2493
32.75,2504
33,2519
33.25,2537
33.5,2546
33.75,2562
34,2573
34.25,2592
34.5,2603
34.75,2620
35,2634
35.25,2658
35.5,2673
35.75,2687
36,2705
36.25,2718
36.5,2731
36.75,2741
37,2750
37.25,2766
37.5,2777
37.75,2786
38,2799
38.25,2810
38.5,2816
38.75,2829
39,2835
39.25,2846
39.5,2856
39.75,2863
40,2870
40.25,2879
40.5,2885
40.75,2895
41,2902
41.25,2909
41.5,2917
41.75,2922
42,2934
42.25,2947
42.5,2956
42.75,2961
43,2971
43.25,2979
43.5,2984
43.75,2992
44,3001
44.25,3011
44.5,3019
44.75,3023
45,3028
45.25,3028
45.5,3032
45.75,3035
46,3037
46.25,3045
46.5,3049
46.75,3049
47,3051
47.25,3053
47.5,3056
47.75,3061
48,3065
48.25,3068
48.5,3073
48.75,3075
49,3079
49.25,3082
49.5,3085
49.75,3088
50,3091
50.25,3093
50.5,3097
50.75,3101
51,3103
51.25,3108
51.5,3113
51.75,3117
52,3119
52.25,3121
52.5,3121
52.75,3124
53,3124
53.25,3125
53.5,3127
53.75,3127
54,3129
54.25,3130
54.5,3131
54.75,3133
55,3133
55.25,3137
55.5,3138
55.75,3141
56,3142
56.25,3142
56.5,3143
56.75,3145
57,3146
57.25,3147
57.5,3149
57.75,3150
58,3151
58.25,3154
58.5,3154
58.75,3155
59,3155
59.25,3156
59.5,3157
59.75,3160
60,3162
60.25,3165
60.5,3165
60.75,3165
61,3165
61.25,3165
61.5,3166
61.75,3167
62,3171
62.25,3172
62.5,3176
62.75,3176
63,3176
63.25,3177
63.5,3178
63.75,3179
64,3179
64.25,3181
64.5,3182
64.75,3182
65,3184
65.25,3185
65.5,3185
65.75,3186
66,3187
66.25,3188
66.5,3188
66.75,3188
67,3188
67.25,3189
67.5,3189
67.75,3189
68,3190
68.25,3190
68.5,3191
68.75,3192
69,3192
69.25,3192
69.5,3192
69.75,3193
70,3193
70.25,3193
70.5,3193
70.75,3193
71,3193
71.25,3193
71.5,3194
71.75,3194
72,3194
72.25,3194
72.5,3194
72.75,3197
73,3197
73.25,3197
73.5,3197
73.75,3197
74,3197
74.25,3197
74.5,3197
74.75,3197
75,3197
75.25,3197
75.5,3197
75.75,3197
76,3198
76.25,3198
76.5,3198
76.75,3198
77,3200
77.25,3200
77.5,3200
77.75,3200
78,3202
78.25,3202
78.5,3203
78.75,3203
79,3203
79.25,3203
79.5,3203
79.75,3203
80,3203
80.25,3204
80.5,3204
80.75,3204
81,3205
81.25,3205
81.5,3205
81.75,3205
82,3205
82.25,3205
82.5,3205
82.75,3205
83,3205
83.25,3205
83.5,3205
83.75,3205
84,3205
84.25,3205
84.5,3205
84.75,3205
85,3205
85.25,3205
85.5,3205
85.75,3205
86,3205
86.25,3205
86.5,3205
86.75,3205
87,3205
87.25,3205
87.5,3205
87.75,3205
88,3205
88.25,3206
88.5,3208
88.75,3208
89,3208
89.25,3208
89.5,3208
89.75,3208
90,3208
90.25,3208
90.5,3208
90.75,3208
91,3208
91.25,3208
91.5,3208
91.75,3208
92,3208
92.25,3208
92.5,3208
92.75,3208
93,3208
93.25,3208
93.5,3208
93.75,3208
94,3208
94.25,3208
94.5,3208
94.75,3209
95,3209
95.25,3209
95.5,3210
95.75,3210
96,3210
96.25,3210
96.5,3211
96.75,3211
97,3211
97.25,3211
97.5,3211
97.75,3211
98,3211
98.25,3211
98.5,3211
98.75,3211
99,3211
99.25,3211
99.5,3211
99.75,3211
100,3211
100.25,3211
100.5,3211
100.75,3211
101,3211
101.25,3211
101.5,3211
101.75,3211
102,3211
102.25,3211
102.5,3211
102.75,3211
103,3211
103.25,3211
103.5,3211
103.75,3211
104,3211
104.25,3211
104.5,3211
104.75,3211
105,3211
105.25,3211
105.5,3211
105.75,3211
106,3211
106.25,3211
106.5,3211
106.75,3211
107,3211
107.25,3211
107.5,3211
107.75,3211
108,3211
108.25,3211
108.5,3211
108.75,3211
109,3211
109.25,3211
109.5,3211
109.75,3211
110,3211
110.25,3211
110.5,3211
110.75,3211
111,3211
111.25,3211
111.5,3211
111.75,3211
112,3211
112.25,3211
112.5,3211
112.75,3211
113,3211
113.25,3211
113.5,3211
113.75,3211
114,3211
114.25,3211
114.5,3211
114.75,3211
115,3211
115.25,3211
115.5,3211
115.75,3211
116,3211
116.25,3211
116.5,3211
116.75,3211
117,3211
117.25,3211
117.5,3211
117.75,3211
118,3211
118.25,3211
118.5,3211
118.75,3211
119,3211
119.25,3211
119.5,3211
119.75,3211
