Time,num_affected
0,100
0.25,100
0.5,101
0.75,115
1,134
1.25,149
1.5,175
1.75,195
2,212
2.25,227
2.5,228
2.75,230
3,237
3.25,247
3.5,259
3.75,271
4,281
4.25,290
4.5,302
4.75,319
5,327
5.25,338
5.5,345
5.75,354
6,363
6.25,369
6.5,378
6.75,391
7,403
7.25,409
7.5,422
7.75,435
8,454
8.25,469
8.5,483
8.75,499
9,505
9.25,516
9.5,526
9.75,573
10,589
10.25,599
10.5,607
10.75,632
11,640
11.25,650
11.5,662
11.75,680
12,693
12.25,721
12.5,768
12.75,848
13,915
13.25,927
13.5,942
13.75,984
14,1007
14.25,1033
14.5,1053
14.75,1111
15,1128
15.25,1145
15.5,1168
15.75,1206
16,1235
16.25,1256
16.5,1274
16.75,1297
17,1321
17.25,1347
17.5,1369
17.75,1386
18,1407
18.25,1425
18.5,1444
18.75,1465
19,1487
19.25,1516
19.5,1536
19.75,1559
20,1592
20.25,1608
20.5,1631
20.75,1657
21,1678
21.25,1706
21.5,1729
21.75,1747
22,1761
22.25,1778
22.5,1803
22.75,1821
23,1832
23.25,1843
23.5,1859
23.75,1874
24,1887
24.25,1907
24.5,1929
24.75,1948
25,1968
25.25,1990
25.5,2003
25.75,2016
26,2034
26.25,2052
26.5,2060
26.75,2070
27,2081
27.25,2099
27.5,2116
27.75,2134
28,2149
28.25,2165
28.5,2175
28.75,2190
29,2213
29.25,2229
29.5,2243
29.75,2261
30,2276
30.25,2292
30.5,2303
30.75,2318
31,2332
31.25,2351
31.5,2368
31.75,2379
32,2395
32.25,2414
32.5,2432
32.75,2441
33,2452
33.25,2463
33.5,2475
33.75,2490
34,2496
34.25,2509
34.5,2517
34.75,2527
35,2530
35.25,2540
35.5,2549
35.75,2560
36,2572
36.25,2583
36.5,2604
36.75,2615
37,2625
37.25,2635
37.5,2642
37.75,2652
38,2656
38.25,2666
38.5,2672
38.75,2679
39,2685
39.25,2692
39.5,2695
39.75,2702
40,2709
40.25,2715
40.5,2723
40.75,2733
41,2740
41.25,2746
41.5,2754
41.75,2756
42,2765
42.25,2774
42.5,2776
42.75,2785
43,2787
43.25,2792
43.5,2800
43.75,2804
44,2806
44.25,2811
44.5,2816
44.75,2824
45,2832
45.25,2836
45.5,2842
45.75,2847
46,2851
46.25,2856
46.5,2860
46.75,2861
47,2865
47.25,2871
47.5,2877
47.75,2885
48,2890
48.25,2895
48.5,2897
48.75,2900
49,2903
49.25,2908
49.5,2909
49.75,2914
50,2917
50.25,2921
50.5,2923
50.75,2928
51,2929
51.25,2931
51.5,2936
51.75,2938
52,2939
52.25,2941
52.5,2945
52.75,2949
53,2952
53.25,2954
53.5,2956
53.75,2960
54,2965
54.25,2967
54.5,2970
54.75,2974
55,2979
55.25,2980
55.5,2983
55.75,2988
56,2989
56.25,2992
56.5,2994
56.75,2996
57,2999
57.25,3003
57.5,3004
57.75,3005
58,3006
58.25,3008
58.5,3012
58.75,3013
59,3014
59.25,3015
59.5,3016
59.75,3016
60,3019
60.25,3024
60.5,3026
60.75,3027
61,3027
61.25,3028
61.5,3031
61.75,3033
62,3034
62.25,3036
62.5,3036
62.75,3036
63,3039
63.25,3039
63.5,3039
63.75,3040
64,3040
64.25,3041
64.5,3043
64.75,3046
65,3046
65.25,3047
65.5,3050
65.75,3052
66,3053
66.25,3056
66.5,3057
66.75,3059
67,3061
67.25,3063
67.5,3063
67.75,3064
68,3065
68.25,3065
68.5,3066
68.75,3068
69,3069
69.25,3071
69.5,3073
69.75,3074
70,3076
70.25,3077
70.5,3079
70.75,3079
71,3079
71.25,3079
71.5,3079
71.75,3080
72,3080
72.25,3081
72.5,3083
72.75,3086
73,3086
73.25,3086
73.5,3087
73.75,3088
74,3091
74.25,3092
74.5,3092
74.75,3093
75,3094
75.25,3094
75.5,3097
75.75,3097
76,3097
76.25,3097
76.5,3097
76.75,3098
77,3099
77.25,3099
77.5,3099
77.75,3100
78,3100
78.25,3100
78.5,3100
78.75,3100
79,3102
79.25,3102
79.5,3102
79.75,3102
80,3103
80.25,3103
80.5,3103
80.75,3103
81,3103
81.25,3103
81.5,3103
81.75,3104
82,3104
82.25,3104
82.5,3104
82.75,3106
83,3108
83.25,3108
83.5,3109
83.75,3109
84,3109
84.25,3109
84.5,3109
84.75,3110
85,3112
85.25,3112
85.5,3112
85.75,3112
86,3112
86.25,3112
86.5,3112
86.75,3112
87,3112
87.25,3112
87.5,3112
87.75,3113
88,3113
88.25,3114
88.5,3114
88.75,3114
89,3114
89.25,3114
89.5,3115
89.75,3115
90,3115
90.25,3116
90.5,3116
90.75,3116
91,3116
91.25,3116
91.5,3116
91.75,3116
92,3116
92.25,3116
92.5,3116
92.75,3116
93,3116
93.25,3116
93.5,3116
93.75,3116
94,3116
94.25,3116
94.5,3116
94.75,3116
95,3116
95.25,3116
95.5,3116
95.75,3117
96,3117
96.25,3117
96.5,3117
96.75,3117
97,3117
97.25,3117
97.5,3117
97.75,3117
98,3117
98.25,3117
98.5,3117
98.75,3117
99,3117
99.25,3117
99.5,3117
99.75,3117
100,3117
100.25,3117
100.5,3117
100.75,3117
101,3117
101.25,3117
101.5,3117
101.75,3117
102,3117
102.25,3117
102.5,3117
102.75,3117
103,3117
103.25,3117
103.5,3117
103.75,3117
104,3117
104.25,3117
104.5,3117
104.75,3117
105,3117
105.25,3117
105.5,3117
105.75,3117
106,3117
106.25,3117
106.5,3117
106.75,3117
107,3117
107.25,3117
107.5,3117
107.75,3117
108,3117
108.25,3117
108.5,3117
108.75,3117
109,3117
109.25,3117
109.5,3117
109.75,3117
110,3117
110.25,3117
110.5,3117
110.75,3117
111,3117
111.25,3117
111.5,3117
111.75,3117
112,3117
112.25,3117
112.5,3117
112.75,3117
113,3117
113.25,3117
113.5,3117
113.75,3117
114,3117
114.25,3117
114.5,3117
114.75,3117
115,3117
115.25,3117
115.5,3117
115.75,3117
116,3117
116.25,3117
116.5,3117
116.75,3117
117,3117
117.25,3117
117.5,3117
117.75,3117
118,3117
118.25,3117
118.5,3117
118.75,3117
119,3117
119.25,3117
119.5,3117
119.75,3117
