Time,num_recovered
83.75,3272
84,3274
84.25,3274
84.5,3276
84.75,3276
85,3279
85.25,3281
85.5,3283
85.75,3283
86,3283
86.25,3283
86.5,3283
86.75,3283
87,3283
87.25,3283
87.5,3284
87.75,3285
88,3286
88.25,3286
88.5,3286
88.75,3286
89,3286
89.25,3287
89.5,3287
89.75,3287
90,3287
90.25,3287
90.5,3287
90.75,3288
91,3288
91.25,3288
91.5,3288
91.75,3288
92,3288
92.25,3288
92.5,3288
92.75,3288
93,3288
93.25,3288
93.5,3288
93.75,3288
94,3288
94.25,3289
94.5,3289
94.75,3290
95,3290
95.25,3290
95.5,3293
95.75,3293
96,3293
96.25,3293
96.5,3293
96.75,3293
97,3293
97.25,3293
97.5,3293
97.75,3293
98,3295
98.25,3295
98.5,3295
98.75,3295
99,3295
99.25,3295
99.5,3295
99.75,3296
100,3296
100.25,3296
100.5,3297
100.75,3297
101,3297
101.25,3297
101.5,3297
101.75,3298
102,3298
102.25,3298
102.5,3298
102.75,3298
103,3298
103.25,3298
103.5,3298
103.75,3298
104,3298
104.25,3298
104.5,3300
104.75,3300
105,3300
105.25,3300
105.5,3301
105.75,3301
106,3301
106.25,3301
106.5,3301
106.75,3301
107,3301
107.25,3301
107.5,3301
107.75,3301
108,3301
108.25,3301
108.5,3301
108.75,3301
109,3301
109.25,3301
109.5,3301
109.75,3301
110,3301
110.25,3301
110.5,3301
110.75,3301
111,3301
111.25,3301
111.5,3304
111.75,3304
112,3304
112.25,3304
112.5,3304
112.75,3304
113,3306
113.25,3306
113.5,3306
113.75,3306
114,3308
114.25,3309
114.5,3309
114.75,3309
115,3310
115.25,3312
115.5,3312
115.75,3313
116,3313
116.25,3315
116.5,3315
116.75,3315
117,3315
117.25,3315
117.5,3316
117.75,3317
118,3317
118.25,3317
118.5,3318
118.75,3320
119,3320
119.25,3323
119.5,3323
119.75,3323
