Time,num_recovered
0,0
0.25,0
0.5,1
0.75,5
1,7
1.25,12
1.5,16
1.75,19
2,20
2.25,25
2.5,31
2.75,35
3,42
3.25,45
3.5,50
3.75,58
4,70
4.25,74
4.5,80
4.75,90
5,98
5.25,109
5.5,121
5.75,139
6,145
6.25,152
6.5,171
6.75,184
7,192
7.25,197
7.5,211
7.75,223
8,231
8.25,245
8.5,260
8.75,276
9,284
9.25,292
9.5,309
9.75,325
10,342
10.25,356
10.5,369
10.75,384
11,394
11.25,410
11.5,421
11.75,441
12,464
12.25,479
12.5,497
12.75,508
13,530
13.25,554
13.5,572
13.75,588
14,606
14.25,630
14.5,644
14.75,656
15,673
15.25,685
15.5,708
15.75,738
16,755
16.25,768
16.5,786
16.75,810
17,832
17.25,850
17.5,866
17.75,892
18,912
18.25,931
18.5,952
18.75,973
19,996
19.25,1021
19.5,1046
19.75,1063
20,1085
20.25,1105
20.5,1127
20.75,1159
21,1186
21.25,1208
21.5,1230
21.75,1263
22,1286
22.25,1307
22.5,1335
22.75,1357
23,1386
23.25,1414
23.5,1444
23.75,1471
24,1493
24.25,1516
24.5,1543
24.75,1574
25,1601
25.25,1626
25.5,1666
25.75,1697
26,1728
26.25,1759
26.5,1786
26.75,1826
27,1855
27.25,1882
27.5,1916
27.75,1947
28,1976
28.25,2008
28.5,2046
28.75,2080
29,2111
29.25,2139
29.5,2181
29.75,2217
30,2260
30.25,2284
30.5,2330
30.75,2355
31,2386
31.25,2425
31.5,2447
31.75,2488
32,2523
32.25,2557
32.5,2593
32.75,2625
33,2649
33.25,2684
33.5,2704
33.75,2735
34,2756
34.25,2775
34.5,2791
34.75,2813
35,2832
35.25,2856
35.5,2875
35.75,2901
36,2923
36.25,2937
36.5,2954
36.75,2981
37,2994
37.25,3013
37.5,3039
37.75,3056
38,3080
38.25,3098
38.5,3109
38.75,3130
39,3145
39.25,3158
39.5,3174
39.75,3183
40,3195
40.25,3212
40.5,3232
40.75,3251
41,3265
41.25,3276
41.5,3294
41.75,3312
42,3320
42.25,3338
42.5,3351
42.75,3364
43,3381
43.25,3391
43.5,3399
43.75,3410
44,3424
44.25,3436
44.5,3447
44.75,3462
45,3473
45.25,3476
45.5,3485
45.75,3495
46,3503
46.25,3507
46.5,3510
46.75,3515
47,3530
47.25,3535
47.5,3542
47.75,3550
48,3558
48.25,3561
48.5,3565
48.75,3570
49,3580
49.25,3586
49.5,3597
49.75,3599
50,3603
50.25,3611
50.5,3618
50.75,3620
51,3626
51.25,3634
51.5,3636
51.75,3643
52,3649
52.25,3655
52.5,3662
52.75,3663
53,3666
53.25,3670
53.5,3672
53.75,3675
54,3680
54.25,3685
54.5,3687
54.75,3689
55,3692
55.25,3695
55.5,3696
55.75,3698
56,3698
56.25,3700
56.5,3700
56.75,3702
57,3704
57.25,3709
57.5,3709
57.75,3710
58,3713
58.25,3714
58.5,3714
58.75,3714
59,3716
59.25,3717
59.5,3718
59.75,3718
60,3721
60.25,3723
60.5,3724
60.75,3724
61,3725
61.25,3726
61.5,3727
61.75,3727
62,3727
62.25,3728
62.5,3730
62.75,3732
63,3734
63.25,3736
63.5,3736
63.75,3737
64,3737
64.25,3737
64.5,3737
64.75,3737
65,3737
65.25,3738
65.5,3740
65.75,3740
66,3740
66.25,3740
66.5,3740
66.75,3740
67,3741
67.25,3742
67.5,3742
67.75,3742
68,3742
68.25,3742
68.5,3742
68.75,3742
69,3743
69.25,3743
69.5,3743
69.75,3744
70,3744
70.25,3744
70.5,3744
70.75,3745
71,3745
71.25,3745
71.5,3745
71.75,3747
72,3747
72.25,3747
72.5,3747
72.75,3747
73,3748
73.25,3748
73.5,3749
73.75,3749
74,3751
74.25,3751
74.5,3751
74.75,3751
75,3751
75.25,3751
75.5,3751
75.75,3751
76,3751
76.25,3751
76.5,3751
76.75,3751
77,3751
77.25,3751
77.5,3751
77.75,3752
78,3752
78.25,3752
78.5,3752
78.75,3752
79,3752
79.25,3752
79.5,3752
79.75,3752
80,3752
80.25,3752
80.5,3753
80.75,3753
81,3753
81.25,3753
81.5,3753
81.75,3753
82,3753
82.25,3753
82.5,3753
82.75,3753
83,3753
