Time,num_recovered
0,0
0.25,0
0.5,1
0.75,2
1,7
1.25,12
1.5,16
1.75,17
2,23
2.25,32
2.5,36
2.75,41
3,49
3.25,56
3.5,57
3.75,62
4,69
4.25,79
4.5,83
4.75,86
5,96
5.25,106
5.5,111
5.75,118
6,132
6.25,139
6.5,143
6.75,147
7,152
7.25,162
7.5,169
7.75,177
8,180
8.25,187
8.5,199
8.75,205
9,214
9.25,227
9.5,234
9.75,242
10,248
10.25,260
10.5,264
10.75,279
11,285
11.25,293
11.5,304
11.75,320
12,330
12.25,342
12.5,354
12.75,369
13,381
13.25,395
13.5,404
13.75,416
14,435
14.25,447
14.5,457
14.75,467
15,480
15.25,486
15.5,493
15.75,506
16,518
16.25,534
16.5,543
16.75,558
17,579
17.25,595
17.5,611
17.75,628
18,641
18.25,651
18.5,662
18.75,671
19,688
19.25,699
19.5,718
19.75,732
20,750
20.25,768
20.5,781
20.75,800
21,813
21.25,828
21.5,841
21.75,869
22,884
22.25,898
22.5,921
22.75,943
23,958
23.25,969
23.5,985
23.75,1004
24,1016
24.25,1028
24.5,1037
24.75,1051
25,1066
25.25,1077
25.5,1097
25.75,1116
26,1130
26.25,1147
26.5,1160
26.75,1178
27,1194
27.25,1215
27.5,1234
27.75,1242
28,1249
28.25,1266
28.5,1280
28.75,1310
29,1323
29.25,1336
29.5,1353
29.75,1372
30,1393
30.25,1411
30.5,1428
30.75,1448
31,1462
31.25,1484
31.5,1502
31.75,1525
32,1537
32.25,1552
32.5,1564
32.75,1581
33,1594
33.25,1612
33.5,1627
33.75,1638
34,1652
34.25,1669
34.5,1683
34.75,1700
35,1715
35.25,1732
35.5,1749
35.75,1769
36,1798
36.25,1817
36.5,1835
36.75,1848
37,1863
37.25,1874
37.5,1897
37.75,1919
38,1936
38.25,1946
38.5,1964
38.75,1979
39,1998
39.25,2019
39.5,2034
39.75,2046
40,2064
40.25,2079
40.5,2094
40.75,2107
41,2124
41.25,2142
41.5,2150
41.75,2157
42,2170
42.25,2180
42.5,2196
42.75,2211
43,2225
43.25,2240
43.5,2249
43.75,2264
44,2280
44.25,2291
44.5,2303
44.75,2310
45,2329
45.25,2342
45.5,2353
45.75,2362
46,2371
46.25,2385
46.5,2398
46.75,2409
47,2419
47.25,2434
47.5,2448
47.75,2461
48,2475
48.25,2484
48.5,2488
48.75,2503
49,2508
49.25,2517
49.5,2527
49.75,2534
50,2548
50.25,2568
50.5,2575
50.75,2582
51,2591
51.25,2600
51.5,2606
51.75,2617
52,2628
52.25,2633
52.5,2651
52.75,2659
53,2674
53.25,2679
53.5,2684
53.75,2693
54,2701
54.25,2711
54.5,2712
54.75,2721
55,2728
55.25,2736
55.5,2744
55.75,2755
56,2761
56.25,2770
56.5,2773
56.75,2780
57,2788
57.25,2798
57.5,2804
57.75,2812
58,2817
58.25,2820
58.5,2823
58.75,2832
59,2839
59.25,2847
59.5,2851
59.75,2855
60,2857
60.25,2860
60.5,2865
60.75,2870
61,2875
61.25,2883
61.5,2887
61.75,2893
62,2898
62.25,2906
62.5,2914
62.75,2918
63,2922
63.25,2928
63.5,2932
63.75,2936
64,2941
64.25,2944
64.5,2949
64.75,2952
65,2953
65.25,2959
65.5,2963
65.75,2967
66,2971
66.25,2974
66.5,2976
66.75,2980
67,2983
67.25,2986
67.5,2991
67.75,2991
68,2996
68.25,3000
68.5,3005
68.75,3008
69,3010
69.25,3013
69.5,3016
69.75,3019
70,3025
70.25,3027
70.5,3027
70.75,3029
71,3030
71.25,3030
71.5,3033
71.75,3036
72,3040
72.25,3041
72.5,3043
72.75,3045
73,3049
73.25,3050
73.5,3050
73.75,3051
74,3051
74.25,3052
74.5,3052
74.75,3056
75,3058
75.25,3060
75.5,3061
75.75,3064
76,3066
76.25,3069
76.5,3069
76.75,3071
77,3072
77.25,3073
77.5,3075
77.75,3077
78,3079
78.25,3081
78.5,3081
78.75,3081
79,3082
79.25,3083
79.5,3084
79.75,3084
80,3084
80.25,3084
80.5,3086
80.75,3086
81,3087
81.25,3088
81.5,3088
81.75,3090
82,3091
82.25,3092
82.5,3093
82.75,3093
83,3093
83.25,3094
83.5,3095
83.75,3096
