Time,num_recovered
0,0
0.25,0
0.5,2
0.75,8
1,11
1.25,14
1.5,16
1.75,18
2,23
2.25,28
2.5,31
2.75,34
3,41
3.25,48
3.5,51
3.75,53
4,55
4.25,59
4.5,65
4.75,70
5,77
5.25,79
5.5,87
5.75,93
6,97
6.25,103
6.5,111
6.75,118
7,125
7.25,128
7.5,130
7.75,135
8,145
8.25,149
8.5,156
8.75,164
9,167
9.25,173
9.5,184
9.75,192
10,200
10.25,206
10.5,211
10.75,220
11,226
11.25,235
11.5,244
11.75,251
12,255
12.25,265
12.5,267
12.75,274
13,279
13.25,284
13.5,294
13.75,303
14,317
14.25,325
14.5,336
14.75,351
15,365
15.25,372
15.5,378
15.75,390
16,398
16.25,415
16.5,422
16.75,433
17,448
17.25,460
17.5,476
17.75,493
18,503
18.25,513
18.5,528
18.75,546
19,555
19.25,564
19.5,580
19.75,593
20,611
20.25,630
20.5,648
20.75,662
21,672
21.25,687
21.5,702
21.75,724
22,746
22.25,771
22.5,790
22.75,811
23,838
23.25,863
23.5,885
23.75,905
24,929
24.25,948
24.5,974
24.75,992
25,1013
25.25,1037
25.5,1049
25.75,1076
26,1096
26.25,1119
26.5,1143
26.75,1166
27,1197
27.25,1226
27.5,1249
27.75,1283
28,1307
28.25,1331
28.5,1362
28.75,1383
29,1400
29.25,1408
29.5,1440
29.75,1467
30,1489
30.25,1515
30.5,1544
30.75,1573
31,1598
31.25,1624
31.5,1646
31.75,1664
32,1694
32.25,1713
32.5,1746
32.75,1770
33,1795
33.25,1821
33.5,1840
33.75,1870
34,1891
34.25,1910
34.5,1925
34.75,1943
35,1966
35.25,1986
35.5,2010
35.75,2030
36,2049
36.25,2071
36.5,2093
36.75,2107
37,2125
37.25,2141
37.5,2168
37.75,2198
38,2217
38.25,2240
38.5,2252
38.75,2272
39,2296
39.25,2317
39.5,2336
39.75,2349
40,2369
40.25,2388
40.5,2403
40.75,2422
41,2439
41.25,2456
41.5,2474
41.75,2496
42,2509
42.25,2524
42.5,2535
42.75,2547
43,2569
43.25,2584
43.5,2598
43.75,2607
44,2617
44.25,2631
44.5,2648
44.75,2661
45,2669
45.25,2684
45.5,2699
45.75,2705
46,2716
46.25,2733
46.5,2740
46.75,2755
47,2763
47.25,2769
47.5,2775
47.75,2792
48,2798
48.25,2809
48.5,2813
48.75,2824
49,2838
49.25,2848
49.5,2855
49.75,2863
50,2870
50.25,2881
50.5,2887
50.75,2893
51,2896
51.25,2902
51.5,2912
51.75,2925
52,2933
52.25,2942
52.5,2953
52.75,2955
53,2964
53.25,2969
53.5,2976
53.75,2983
54,2989
54.25,2994
54.5,2998
54.75,3001
55,3005
55.25,3006
55.5,3011
55.75,3018
56,3022
56.25,3026
56.5,3028
56.75,3031
57,3037
57.25,3045
57.5,3049
57.75,3051
58,3055
58.25,3057
58.5,3062
58.75,3064
59,3069
59.25,3072
59.5,3076
59.75,3078
60,3083
60.25,3087
60.5,3092
60.75,3094
61,3096
61.25,3099
61.5,3100
61.75,3103
62,3103
62.25,3104
62.5,3106
62.75,3110
63,3110
63.25,3115
63.5,3122
63.75,3124
64,3127
64.25,3129
64.5,3131
64.75,3135
65,3137
65.25,3141
65.5,3142
65.75,3142
66,3143
66.25,3144
66.5,3147
66.75,3148
67,3148
67.25,3149
67.5,3151
67.75,3151
68,3151
68.25,3151
68.5,3153
68.75,3155
69,3156
69.25,3159
69.5,3160
69.75,3162
70,3164
70.25,3164
70.5,3165
70.75,3165
71,3165
71.25,3166
71.5,3168
71.75,3170
72,3170
72.25,3170
72.5,3170
72.75,3171
73,3173
73.25,3173
73.5,3173
73.75,3173
74,3173
74.25,3174
74.5,3175
74.75,3177
75,3177
75.25,3177
75.5,3178
75.75,3178
76,3180
76.25,3181
76.5,3181
76.75,3181
77,3182
77.25,3182
77.5,3182
77.75,3184
78,3184
78.25,3184
78.5,3185
78.75,3185
79,3187
79.25,3188
79.5,3188
79.75,3188
80,3188
80.25,3188
80.5,3189
80.75,3189
81,3191
81.25,3191
81.5,3193
81.75,3194
82,3194
82.25,3195
82.5,3195
82.75,3196
83,3196
83.25,3196
83.5,3196
83.75,3196
84,3196
