Time,num_cases
0,0
0.25,0
0.5,7
0.75,4
1,5
1.25,4
1.5,7
1.75,4
2,4
2.25,8
2.5,3
2.75,4
3,2
3.25,9
3.5,4
3.75,5
4,3
4.25,7
4.5,3
4.75,11
5,6
5.25,9
5.5,9
5.75,4
6,6
6.25,3
6.5,7
6.75,3
7,9
7.25,8
7.5,6
7.75,8
8,6
8.25,10
8.5,7
8.75,11
9,8
9.25,10
9.5,8
9.75,7
10,6
10.25,8
10.5,17
10.75,4
11,5
11.25,7
11.5,10
11.75,5
12,10
12.25,5
12.5,7
12.75,9
13,18
13.25,11
13.5,9
13.75,6
14,9
14.25,10
14.5,12
14.75,11
15,10
15.25,10
15.5,10
15.75,12
16,7
16.25,9
16.5,10
16.75,9
17,12
17.25,5
17.5,13
17.75,13
18,14
18.25,11
18.5,7
18.75,14
19,10
19.25,10
19.5,10
19.75,9
20,16
20.25,13
20.5,11
20.75,9
21,19
21.25,17
21.5,16
21.75,9
22,15
22.25,14
22.5,10
22.75,10
23,9
23.25,12
23.5,10
23.75,13
24,15
24.25,14
24.5,10
24.75,9
25,15
25.25,11
25.5,6
25.75,9
26,10
26.25,15
26.5,12
26.75,12
27,9
27.25,9
27.5,13
27.75,11
28,7
28.25,11
28.5,11
28.75,13
29,14
29.25,7
29.5,11
29.75,17
30,18
30.25,8
30.5,11
30.75,11
31,17
31.25,6
31.5,9
31.75,8
32,17
32.25,1
32.5,11
32.75,15
33,8
33.25,4
33.5,14
33.75,8
34,11
34.25,5
34.5,15
34.75,9
35,6
35.25,7
35.5,9
35.75,10
36,10
36.25,5
36.5,10
36.75,8
37,11
37.25,7
37.5,5
37.75,6
38,5
38.25,8
38.5,8
38.75,9
39,8
39.25,6
39.5,9
39.75,10
40,7
40.25,4
40.5,6
40.75,5
41,8
41.25,9
41.5,4
41.75,8
42,6
42.25,6
42.5,9
42.75,8
43,5
43.25,9
43.5,8
43.75,7
44,6
44.25,4
44.5,6
44.75,8
45,13
45.25,5
45.5,5
45.75,11
46,5
46.25,6
46.5,4
46.75,1
47,8
47.25,8
47.5,9
47.75,9
48,7
48.25,3
48.5,5
48.75,5
49,9
49.25,6
49.5,11
49.75,11
50,5
50.25,5
50.5,6
50.75,3
51,4
51.25,4
51.5,3
51.75,4
52,6
52.25,4
52.5,7
52.75,10
53,2
53.25,8
53.5,6
53.75,5
54,3
54.25,3
54.5,4
54.75,4
55,4
55.25,7
55.5,5
55.75,4
56,2
56.25,2
56.5,4
56.75,3
57,3
57.25,6
57.5,6
57.75,3
58,6
58.25,8
58.5,3
58.75,3
59,4
59.25,2
59.5,3
59.75,2
60,1
60.25,6
60.5,2
60.75,2
61,7
61.25,3
61.5,4
61.75,4
62,3
62.25,2
62.5,7
62.75,2
63,3
63.25,7
63.5,2
63.75,2
64,1
64.25,5
64.5,3
64.75,0
65,0
65.25,1
65.5,5
65.75,0
66,1
66.25,1
66.5,4
66.75,3
67,1
67.25,2
67.5,3
67.75,1
68,1
68.25,3
68.5,3
68.75,3
69,3
69.25,2
69.5,1
69.75,1
70,2
70.25,4
70.5,3
70.75,5
71,3
71.25,3
71.5,2
71.75,4
72,3
72.25,2
72.5,0
72.75,1
73,1
73.25,2
73.5,1
73.75,1
74,1
74.25,1
74.5,3
74.75,2
75,2
75.25,1
75.5,3
75.75,1
76,0
76.25,1
76.5,1
76.75,2
77,0
77.25,2
77.5,1
77.75,1
78,1
78.25,1
78.5,0
78.75,0
79,0
79.25,0
79.5,1
79.75,2
80,0
80.25,0
80.5,0
80.75,3
81,0
81.25,2
81.5,2
81.75,1
82,0
82.25,0
82.5,2
82.75,2
83,0
83.25,0
83.5,0
83.75,2
84,0
84.25,0
84.5,2
84.75,1
85,0
85.25,0
85.5,0
85.75,0
86,0
86.25,2
86.5,1
86.75,1
87,0
87.25,0
87.5,3
87.75,0
88,0
88.25,0
88.5,2
88.75,2
89,0
89.25,0
89.5,1
89.75,0
90,0
90.25,0
90.5,0
90.75,0
91,0
91.25,1
91.5,0
91.75,0
92,1
92.25,0
92.5,0
92.75,0
93,0
93.25,1
93.5,0
93.75,0
94,0
94.25,0
94.5,0
94.75,0
95,2
95.25,2
95.5,0
95.75,1
96,0
96.25,0
96.5,0
96.75,1
97,0
97.25,0
97.5,0
97.75,0
98,0
98.25,1
98.5,0
98.75,0
99,1
99.25,0
99.5,0
99.75,0
100,0
100.25,0
100.5,0
100.75,0
101,0
101.25,0
101.5,0
101.75,0
102,0
102.25,0
102.5,1
102.75,0
103,0
103.25,0
103.5,0
103.75,0
104,0
104.25,0
104.5,0
104.75,0
105,0
105.25,0
105.5,0
105.75,0
106,0
106.25,0
106.5,0
106.75,0
107,0
107.25,1
107.5,0
107.75,0
108,2
108.25,1
108.5,0
108.75,1
109,1
109.25,0
109.5,0
109.75,0
110,1
110.25,0
110.5,1
110.75,1
111,2
111.25,1
111.5,0
111.75,0
112,0
112.25,2
112.5,0
112.75,0
113,1
113.25,0
113.5,0
113.75,0
114,0
114.25,0
114.5,1
114.75,0
115,1
115.25,1
115.5,0
115.75,1
116,2
116.25,3
116.5,0
116.75,0
117,1
117.25,1
117.5,0
117.75,2
118,2
118.25,1
118.5,0
118.75,0
119,1
119.25,1
119.5,0
119.75,1
