Time,num_cases
0,0
0.25,0
0.5,1
0.75,6
1,2
1.25,2
1.5,5
1.75,3
2,7
2.25,6
2.5,8
2.75,5
3,5
3.25,9
3.5,5
3.75,7
4,6
4.25,8
4.5,3
4.75,6
5,6
5.25,5
5.5,4
5.75,5
6,8
6.25,5
6.5,6
6.75,6
7,6
7.25,11
7.5,6
7.75,6
8,6
8.25,3
8.5,8
8.75,5
9,7
9.25,8
9.5,5
9.75,9
10,10
10.25,6
10.5,9
10.75,4
11,6
11.25,4
11.5,10
11.75,13
12,6
12.25,10
12.5,8
12.75,7
13,12
13.25,9
13.5,9
13.75,11
14,8
14.25,5
14.5,8
14.75,8
15,10
15.25,4
15.5,9
15.75,6
16,10
16.25,7
16.5,11
16.75,14
17,9
17.25,11
17.5,12
17.75,12
18,12
18.25,12
18.5,9
18.75,11
19,6
19.25,18
19.5,9
19.75,12
20,15
20.25,11
20.5,20
20.75,11
21,14
21.25,11
21.5,18
21.75,7
22,13
22.25,7
22.5,12
22.75,16
23,8
23.25,13
23.5,13
23.75,10
24,4
24.25,6
24.5,11
24.75,10
25,15
25.25,9
25.5,9
25.75,8
26,14
26.25,12
26.5,15
26.75,9
27,9
27.25,13
27.5,17
27.75,9
28,5
28.25,7
28.5,12
28.75,13
29,12
29.25,14
29.5,11
29.75,20
30,14
30.25,13
30.5,10
30.75,10
31,14
31.25,10
31.5,8
31.75,11
32,11
32.25,9
32.5,10
32.75,13
33,10
33.25,17
33.5,13
33.75,13
34,16
34.25,17
34.5,12
34.75,5
35,14
35.25,13
35.5,20
35.75,11
36,8
36.25,9
36.5,5
36.75,7
37,8
37.25,12
37.5,9
37.75,12
38,10
38.25,7
38.5,3
38.75,12
39,9
39.25,10
39.5,10
39.75,13
40,11
40.25,14
40.5,7
40.75,9
41,12
41.25,13
41.5,10
41.75,4
42,3
42.25,15
42.5,7
42.75,9
43,10
43.25,7
43.5,9
43.75,6
44,8
44.25,6
44.5,7
44.75,6
45,5
45.25,4
45.5,7
45.75,13
46,13
46.25,9
46.5,5
46.75,8
47,5
47.25,8
47.5,8
47.75,10
48,3
48.25,6
48.5,7
48.75,5
49,5
49.25,5
49.5,5
49.75,9
50,4
50.25,5
50.5,5
50.75,8
51,5
51.25,2
51.5,8
51.75,7
52,4
52.25,3
52.5,3
52.75,6
53,5
53.25,4
53.5,4
53.75,5
54,6
54.25,0
54.5,8
54.75,6
55,3
55.25,2
55.5,4
55.75,4
56,4
56.25,4
56.5,2
56.75,1
57,5
57.25,5
57.5,5
57.75,2
58,3
58.25,4
58.5,4
58.75,5
59,4
59.25,3
59.5,4
59.75,4
60,2
60.25,3
60.5,5
60.75,2
61,1
61.25,2
61.5,3
61.75,0
62,2
62.25,3
62.5,5
62.75,3
63,2
63.25,1
63.5,3
63.75,4
64,3
64.25,3
64.5,4
64.75,0
65,4
65.25,3
65.5,2
65.75,0
66,0
66.25,1
66.5,2
66.75,2
67,1
67.25,1
67.5,0
67.75,3
68,2
68.25,2
68.5,1
68.75,0
69,5
69.25,0
69.5,0
69.75,0
70,1
70.25,1
70.5,1
70.75,1
71,2
71.25,2
71.5,1
71.75,1
72,0
72.25,1
72.5,0
72.75,2
73,1
73.25,0
73.5,1
73.75,0
74,0
74.25,1
74.5,1
74.75,1
75,1
75.25,1
75.5,1
75.75,1
76,0
76.25,1
76.5,0
76.75,1
77,1
77.25,2
77.5,0
77.75,1
78,0
78.25,1
78.5,0
78.75,0
79,0
79.25,0
79.5,1
79.75,0
80,0
80.25,0
80.5,0
80.75,0
81,0
81.25,0
81.5,0
81.75,0
82,0
82.25,1
82.5,0
82.75,0
83,0
83.25,0
83.5,0
83.75,0
84,0
84.25,1
84.5,0
84.75,0
85,0
85.25,0
85.5,0
85.75,1
86,0
86.25,0
86.5,0
86.75,1
87,0
87.25,0
87.5,0
87.75,1
88,1
88.25,0
88.5,1
88.75,1
89,0
89.25,0
89.5,0
89.75,0
90,1
90.25,0
90.5,0
90.75,0
91,0
91.25,0
91.5,0
91.75,1
92,0
92.25,0
92.5,0
92.75,1
93,0
93.25,0
93.5,0
93.75,0
94,0
94.25,0
94.5,1
94.75,0
95,1
95.25,0
95.5,1
95.75,0
96,2
96.25,0
96.5,0
96.75,0
97,0
97.25,1
97.5,0
97.75,0
98,0
98.25,1
98.5,1
98.75,0
99,0
99.25,0
99.5,0
99.75,0
100,0
100.25,0
100.5,1
100.75,0
101,1
101.25,0
101.5,0
101.75,2
102,0
102.25,0
102.5,0
102.75,0
103,0
103.25,0
103.5,0
103.75,0
104,0
104.25,0
104.5,0
104.75,1
105,1
105.25,0
105.5,0
105.75,0
106,0
106.25,2
106.5,0
106.75,0
107,0
107.25,0
107.5,0
107.75,0
108,0
108.25,0
108.5,0
108.75,1
109,0
109.25,0
109.5,0
109.75,1
110,0
110.25,1
110.5,0
110.75,1
111,0
111.25,0
111.5,0
111.75,1
112,0
112.25,2
112.5,0
112.75,0
113,0
113.25,2
113.5,0
113.75,0
114,1
114.25,0
114.5,0
114.75,0
115,2
115.25,0
115.5,0
115.75,1
116,0
116.25,1
116.5,1
116.75,0
117,0
117.25,0
117.5,0
117.75,1
118,1
118.25,1
118.5,2
118.75,0
119,1
119.25,0
119.5,0
119.75,1
