Time,num_affected
0,100
0.25,100
0.5,100
0.75,100
1,100
1.25,100
1.5,100
1.75,100
2,101
2.25,102
2.5,102
2.75,102
3,102
3.25,102
3.5,102
3.75,102
4,102
4.25,102
4.5,102
4.75,102
5,103
5.25,103
5.5,103
5.75,103
6,104
6.25,105
6.5,105
6.75,105
7,105
7.25,105
7.5,105
7.75,106
8,106
8.25,108
8.5,108
8.75,108
9,108
9.25,108
9.5,108
9.75,108
10,109
10.25,109
10.5,110
10.75,110
11,110
11.25,110
11.5,110
11.75,110
12,110
12.25,110
12.5,110
12.75,110
13,110
13.25,110
13.5,110
13.75,110
14,110
14.25,110
14.5,110
14.75,110
15,110
15.25,110
15.5,110
15.75,110
16,110
16.25,110
16.5,110
16.75,110
17,110
17.25,110
17.5,110
17.75,110
18,110
18.25,110
18.5,110
18.75,110
19,110
19.25,110
19.5,110
19.75,110
20,110
20.25,110
20.5,110
20.75,110
21,110
21.25,110
21.5,110
21.75,110
22,110
22.25,110
22.5,110
22.75,110
23,111
23.25,111
23.5,111
23.75,111
24,111
24.25,111
24.5,111
24.75,111
25,111
25.25,111
25.5,111
25.75,111
26,111
26.25,111
26.5,111
26.75,111
27,111
27.25,111
27.5,111
27.75,111
28,111
28.25,111
28.5,111
28.75,111
29,111
29.25,111
29.5,111
29.75,111
30,111
30.25,111
30.5,111
30.75,111
31,111
31.25,111
31.5,111
31.75,111
32,111
32.25,111
32.5,111
32.75,111
33,111
33.25,111
33.5,111
33.75,111
34,111
34.25,111
34.5,111
34.75,111
35,111
35.25,111
35.5,111
35.75,111
36,111
36.25,111
36.5,111
36.75,111
37,111
37.25,111
37.5,111
37.75,111
38,111
38.25,111
38.5,111
38.75,111
39,111
39.25,111
39.5,111
39.75,111
40,111
40.25,111
40.5,111
40.75,111
41,111
41.25,111
41.5,111
41.75,111
42,111
42.25,111
42.5,111
42.75,111
43,111
43.25,111
43.5,111
43.75,111
44,111
44.25,111
44.5,111
44.75,111
45,111
45.25,111
45.5,111
45.75,111
46,111
46.25,111
46.5,111
46.75,111
47,111
47.25,111
47.5,111
47.75,111
48,111
48.25,111
48.5,111
48.75,111
49,111
49.25,111
49.5,111
49.75,111
50,111
50.25,111
50.5,111
50.75,111
51,111
51.25,111
51.5,111
51.75,111
52,111
52.25,111
52.5,111
52.75,111
53,111
53.25,111
53.5,111
53.75,111
54,111
54.25,111
54.5,111
54.75,111
55,111
55.25,111
55.5,111
55.75,111
56,111
56.25,111
56.5,111
56.75,111
57,111
57.25,111
57.5,111
57.75,111
58,111
58.25,111
58.5,111
58.75,111
59,111
59.25,111
59.5,111
59.75,111
60,111
60.25,111
60.5,111
60.75,111
61,111
61.25,111
61.5,111
61.75,111
62,111
62.25,111
62.5,111
62.75,111
63,111
63.25,111
63.5,111
63.75,111
64,111
64.25,111
64.5,111
64.75,111
65,111
65.25,111
65.5,111
65.75,111
66,111
66.25,111
66.5,111
66.75,111
67,111
67.25,111
67.5,111
67.75,111
68,111
68.25,111
68.5,111
68.75,111
69,111
69.25,111
69.5,111
69.75,111
70,111
70.25,111
70.5,111
70.75,111
71,111
71.25,111
71.5,111
71.75,111
72,111
72.25,111
72.5,111
72.75,111
73,111
73.25,111
73.5,111
73.75,111
74,111
74.25,111
74.5,111
74.75,111
75,111
75.25,111
75.5,111
75.75,111
76,111
76.25,111
76.5,111
76.75,111
77,111
77.25,111
77.5,111
77.75,111
78,111
78.25,111
78.5,111
78.75,111
79,111
79.25,111
79.5,111
79.75,111
80,111
80.25,111
80.5,111
80.75,111
81,111
81.25,111
81.5,111
81.75,111
82,111
82.25,111
82.5,111
82.75,111
83,111
83.25,111
83.5,111
83.75,111
84,111
84.25,111
84.5,111
84.75,111
85,111
85.25,111
85.5,111
85.75,111
86,111
86.25,111
86.5,111
86.75,111
87,111
87.25,111
87.5,111
87.75,111
88,111
88.25,111
88.5,111
88.75,111
89,111
89.25,111
89.5,111
89.75,111
90,111
90.25,111
90.5,111
90.75,111
91,111
91.25,111
91.5,111
91.75,111
92,111
92.25,111
92.5,111
92.75,111
93,111
93.25,111
93.5,111
93.75,111
94,111
94.25,111
94.5,111
94.75,111
95,111
95.25,111
95.5,111
95.75,111
96,111
96.25,111
96.5,111
96.75,111
97,111
97.25,111
97.5,111
97.75,111
98,111
98.25,111
98.5,111
98.75,111
99,111
99.25,111
99.5,111
99.75,111
100,111
100.25,111
100.5,111
100.75,111
101,111
101.25,111
101.5,111
101.75,111
102,111
102.25,111
102.5,111
102.75,111
103,111
103.25,111
103.5,111
103.75,111
104,111
104.25,111
104.5,111
104.75,111
105,111
105.25,111
105.5,111
105.75,111
106,111
106.25,111
106.5,111
106.75,111
107,111
107.25,111
107.5,111
107.75,111
108,111
108.25,111
108.5,111
108.75,111
109,111
109.25,111
109.5,111
109.75,111
110,111
110.25,111
110.5,111
110.75,111
111,111
111.25,111
111.5,111
111.75,111
112,111
112.25,111
112.5,111
112.75,111
113,111
113.25,111
113.5,111
113.75,111
114,111
114.25,111
114.5,111
114.75,111
115,111
115.25,111
115.5,111
115.75,111
116,111
116.25,111
116.5,111
116.75,111
117,111
117.25,111
117.5,111
117.75,111
118,111
118.25,111
118.5,111
118.75,111
119,111
119.25,111
119.5,111
119.75,111
