Time,num_recovered
0,0
0.25,0
0.5,2
0.75,4
1,5
1.25,9
1.5,10
1.75,11
2,12
2.25,18
2.5,25
2.75,31
3,32
3.25,33
3.5,34
3.75,39
4,43
4.25,45
4.5,49
4.75,53
5,55
5.25,56
5.5,57
5.75,59
6,61
6.25,62
6.5,62
6.75,63
7,64
7.25,69
7.5,71
7.75,72
8,73
8.25,75
8.5,77
8.75,79
9,80
9.25,81
9.5,85
9.75,86
10,86
10.25,86
10.5,87
10.75,88
11,88
11.25,92
11.5,92
11.75,92
12,93
12.25,93
12.5,95
12.75,96
13,96
13.25,97
13.5,97
13.75,98
14,100
14.25,101
14.5,101
14.75,101
15,101
15.25,101
15.5,101
15.75,103
16,103
16.25,103
16.5,103
16.75,103
17,103
17.25,103
17.5,104
17.75,104
18,104
18.25,104
18.5,104
18.75,104
19,104
19.25,104
19.5,104
19.75,104
20,104
20.25,104
20.5,104
20.75,104
21,105
21.25,105
21.5,105
21.75,105
22,105
22.25,105
22.5,105
22.75,105
23,105
23.25,105
23.5,105
23.75,105
24,105
24.25,105
24.5,105
24.75,105
25,105
25.25,105
25.5,105
25.75,105
26,105
26.25,105
26.5,105
26.75,105
27,105
27.25,105
27.5,105
27.75,105
28,105
28.25,105
28.5,105
28.75,105
29,106
29.25,106
29.5,106
29.75,106
30,106
30.25,106
30.5,106
30.75,106
31,106
31.25,106
31.5,106
31.75,106
32,106
32.25,106
32.5,106
32.75,106
33,106
33.25,106
33.5,106
33.75,106
34,106
34.25,106
34.5,106
34.75,106
35,106
35.25,106
35.5,107
35.75,107
36,107
36.25,107
36.5,107
36.75,107
37,107
37.25,107
37.5,107
37.75,107
38,107
38.25,107
38.5,107
38.75,107
39,107
39.25,107
39.5,107
39.75,107
40,107
40.25,107
40.5,107
40.75,107
41,107
41.25,107
41.5,107
41.75,107
42,107
42.25,107
42.5,107
42.75,107
43,108
43.25,108
43.5,108
43.75,108
44,108
44.25,108
44.5,108
44.75,108
45,108
45.25,108
45.5,108
45.75,108
46,108
46.25,108
46.5,108
46.75,108
47,108
47.25,108
47.5,108
47.75,108
48,108
48.25,108
48.5,108
48.75,108
49,108
49.25,108
49.5,108
49.75,108
50,108
50.25,108
50.5,108
50.75,108
51,108
51.25,108
51.5,108
51.75,108
52,108
52.25,108
52.5,108
52.75,108
53,108
53.25,108
53.5,108
53.75,108
54,108
54.25,108
54.5,108
54.75,108
55,108
55.25,108
55.5,108
55.75,108
56,108
56.25,108
56.5,108
56.75,108
57,108
57.25,108
57.5,108
57.75,108
58,108
58.25,108
58.5,108
58.75,108
59,108
59.25,108
59.5,108
59.75,108
60,108
60.25,108
60.5,108
60.75,108
61,108
61.25,108
61.5,108
61.75,108
62,108
62.25,108
62.5,108
62.75,108
63,108
63.25,108
63.5,108
63.75,108
64,108
64.25,108
64.5,108
64.75,108
65,108
65.25,108
65.5,108
65.75,108
66,108
66.25,108
66.5,108
66.75,108
67,108
67.25,108
67.5,108
67.75,108
68,108
68.25,108
68.5,108
68.75,108
69,108
69.25,108
69.5,108
69.75,108
70,108
70.25,108
70.5,108
70.75,108
71,108
71.25,108
71.5,108
71.75,108
72,108
72.25,108
72.5,108
72.75,108
73,108
73.25,108
73.5,108
73.75,108
74,108
74.25,108
74.5,108
74.75,108
75,108
75.25,108
75.5,108
75.75,108
76,108
76.25,108
76.5,108
76.75,108
77,108
77.25,108
77.5,108
77.75,108
78,108
78.25,108
78.5,108
78.75,108
79,108
79.25,108
79.5,108
79.75,108
80,108
80.25,108
80.5,108
80.75,108
81,108
81.25,108
81.5,108
81.75,108
82,108
82.25,108
82.5,108
82.75,108
83,108
83.25,108
83.5,108
83.75,108
84,108
84.25,108
84.5,108
84.75,108
85,108
85.25,108
85.5,108
85.75,108
86,108
86.25,108
86.5,108
86.75,108
87,108
87.25,108
87.5,108
87.75,108
88,108
88.25,108
88.5,108
88.75,108
89,108
89.25,108
89.5,108
89.75,108
90,108
90.25,108
90.5,108
90.75,108
91,108
91.25,108
91.5,108
91.75,108
92,108
92.25,108
92.5,108
92.75,108
93,108
93.25,108
93.5,108
93.75,108
94,108
94.25,108
94.5,108
94.75,108
95,108
95.25,108
95.5,108
95.75,108
96,108
96.25,108
96.5,108
96.75,108
97,108
97.25,108
97.5,108
97.75,108
98,108
98.25,108
98.5,108
98.75,108
99,108
99.25,108
99.5,108
99.75,108
100,108
100.25,108
100.5,108
100.75,108
101,108
101.25,108
101.5,108
101.75,108
102,108
102.25,108
102.5,108
102.75,108
103,108
103.25,108
103.5,108
103.75,108
104,108
104.25,108
104.5,108
104.75,108
105,108
105.25,108
105.5,108
105.75,108
106,108
106.25,108
106.5,108
106.75,108
107,108
107.25,108
107.5,108
107.75,108
108,108
108.25,108
108.5,108
108.75,108
109,108
109.25,108
109.5,108
109.75,108
110,108
110.25,108
110.5,108
110.75,108
111,108
111.25,108
111.5,108
111.75,108
112,108
112.25,108
112.5,108
112.75,108
113,108
113.25,108
113.5,108
113.75,108
114,108
114.25,108
114.5,108
114.75,108
115,108
115.25,108
115.5,108
115.75,108
116,108
116.25,108
116.5,108
116.75,108
117,108
117.25,108
117.5,108
117.75,108
118,108
118.25,108
118.5,108
118.75,108
119,108
119.25,108
119.5,108
119.75,108
