Time,num_recovered
0,0
0.25,0
0.5,2
0.75,2
1,5
1.25,8
1.5,9
1.75,15
2,17
2.25,23
2.5,27
2.75,30
3,36
3.25,38
3.5,40
3.75,41
4,43
4.25,43
4.5,47
4.75,48
5,49
5.25,53
5.5,57
5.75,62
6,63
6.25,66
6.5,68
6.75,69
7,71
7.25,72
7.5,72
7.75,74
8,74
8.25,75
8.5,76
8.75,81
9,81
9.25,81
9.5,83
9.75,83
10,85
10.25,86
10.5,87
10.75,90
11,91
11.25,91
11.5,92
11.75,92
12,92
12.25,92
12.5,92
12.75,93
13,94
13.25,95
13.5,99
13.75,100
14,100
14.25,100
14.5,101
14.75,101
15,101
15.25,102
15.5,102
15.75,102
16,102
16.25,104
16.5,104
16.75,104
17,104
17.25,104
17.5,104
17.75,104
18,104
18.25,105
18.5,105
18.75,105
19,105
19.25,107
19.5,107
19.75,107
20,107
20.25,107
20.5,107
20.75,107
21,107
21.25,108
21.5,108
21.75,110
22,110
22.25,110
22.5,110
22.75,110
23,110
23.25,110
23.5,110
23.75,110
24,110
24.25,110
24.5,111
24.75,111
25,111
25.25,112
25.5,112
25.75,112
26,112
26.25,112
26.5,112
26.75,112
27,112
27.25,112
27.5,112
27.75,112
28,112
28.25,112
28.5,112
28.75,112
29,112
29.25,112
29.5,112
29.75,112
30,112
30.25,112
30.5,112
30.75,112
31,112
31.25,112
31.5,112
31.75,112
32,112
32.25,112
32.5,112
32.75,112
33,112
33.25,112
33.5,112
33.75,112
34,112
34.25,112
34.5,112
34.75,112
35,112
35.25,112
35.5,112
35.75,112
36,112
36.25,112
36.5,112
36.75,112
37,112
37.25,112
37.5,112
37.75,112
38,112
38.25,112
38.5,112
38.75,112
39,112
39.25,112
39.5,112
39.75,112
40,112
40.25,112
40.5,112
40.75,112
41,112
41.25,112
41.5,112
41.75,113
42,113
42.25,113
42.5,113
42.75,113
43,113
43.25,113
43.5,113
43.75,113
44,113
44.25,113
44.5,113
44.75,113
45,113
45.25,113
45.5,113
45.75,113
46,113
46.25,113
46.5,113
46.75,113
47,113
47.25,113
47.5,113
47.75,113
48,113
48.25,113
48.5,113
48.75,113
49,113
49.25,113
49.5,113
49.75,113
50,113
50.25,113
50.5,113
50.75,113
51,113
51.25,113
51.5,113
51.75,113
52,113
52.25,113
52.5,113
52.75,113
53,113
53.25,113
53.5,113
53.75,113
54,113
54.25,113
54.5,113
54.75,113
55,113
55.25,113
55.5,113
55.75,113
56,113
56.25,113
56.5,113
56.75,113
57,113
57.25,113
57.5,113
57.75,113
58,113
58.25,113
58.5,113
58.75,113
59,113
59.25,113
59.5,113
59.75,113
60,113
60.25,113
60.5,113
60.75,113
61,113
61.25,113
61.5,113
61.75,113
62,113
62.25,113
62.5,113
62.75,113
63,113
63.25,113
63.5,113
63.75,113
64,113
64.25,113
64.5,113
64.75,113
65,113
65.25,113
65.5,113
65.75,113
66,113
66.25,113
66.5,113
66.75,113
67,113
67.25,113
67.5,113
67.75,113
68,113
68.25,113
68.5,113
68.75,113
69,113
69.25,113
69.5,113
69.75,113
70,113
70.25,113
70.5,113
70.75,113
71,113
71.25,113
71.5,113
71.75,113
72,113
72.25,113
72.5,113
72.75,113
73,113
73.25,113
73.5,113
73.75,113
74,113
74.25,113
74.5,113
74.75,113
75,113
75.25,113
75.5,113
75.75,113
76,113
76.25,113
76.5,113
76.75,113
77,113
77.25,113
77.5,113
77.75,113
78,113
78.25,113
78.5,113
78.75,113
79,113
79.25,113
79.5,113
79.75,113
80,113
80.25,113
80.5,113
80.75,113
81,113
81.25,113
81.5,113
81.75,113
82,113
82.25,113
82.5,113
82.75,113
83,113
83.25,113
83.5,113
83.75,113
84,113
84.25,113
84.5,113
84.75,113
85,113
85.25,113
85.5,113
85.75,113
86,113
86.25,113
86.5,113
86.75,113
87,113
87.25,113
87.5,113
87.75,113
88,113
88.25,113
88.5,113
88.75,113
89,113
89.25,113
89.5,113
89.75,113
90,113
90.25,113
90.5,113
90.75,113
91,113
91.25,113
91.5,113
91.75,113
92,113
92.25,113
92.5,113
92.75,113
93,113
93.25,113
93.5,113
93.75,113
94,113
94.25,113
94.5,113
94.75,113
95,113
95.25,113
95.5,113
95.75,113
96,113
96.25,113
96.5,113
96.75,113
97,113
97.25,113
97.5,113
97.75,113
98,113
98.25,113
98.5,113
98.75,113
99,113
99.25,113
99.5,113
99.75,113
100,113
100.25,113
100.5,113
100.75,113
101,113
101.25,113
101.5,113
101.75,113
102,113
102.25,113
102.5,113
102.75,113
103,113
103.25,113
103.5,113
103.75,113
104,113
104.25,113
104.5,113
104.75,113
105,113
105.25,113
105.5,113
105.75,113
106,113
106.25,113
106.5,113
106.75,113
107,113
107.25,113
107.5,113
107.75,113
108,113
108.25,113
108.5,113
108.75,113
109,113
109.25,113
109.5,113
109.75,113
110,113
110.25,113
110.5,113
110.75,113
111,113
111.25,113
111.5,113
111.75,113
112,113
112.25,113
112.5,113
112.75,113
113,113
113.25,113
113.5,113
113.75,113
114,113
114.25,113
114.5,113
114.75,113
115,113
115.25,113
115.5,113
115.75,113
116,113
116.25,113
116.5,113
116.75,113
117,113
117.25,113
117.5,113
117.75,113
118,113
118.25,113
118.5,113
118.75,113
119,113
119.25,113
119.5,113
119.75,113
