Time,num_recovered
0,0
0.25,0
0.5,2
0.75,3
1,7
1.25,11
1.5,13
1.75,18
2,25
2.25,28
2.5,34
2.75,38
3,40
3.25,42
3.5,48
3.75,48
4,53
4.25,55
4.5,58
4.75,59
5,60
5.25,62
5.5,64
5.75,66
6,68
6.25,71
6.5,73
6.75,75
7,78
7.25,79
7.5,80
7.75,82
8,82
8.25,83
8.5,84
8.75,86
9,86
9.25,87
9.5,87
9.75,89
10,91
10.25,93
10.5,94
10.75,94
11,95
11.25,95
11.5,95
11.75,95
12,95
12.25,98
12.5,98
12.75,99
13,100
13.25,101
13.5,101
13.75,101
14,102
14.25,102
14.5,102
14.75,102
15,103
15.25,103
15.5,103
15.75,103
16,103
16.25,104
16.5,107
16.75,107
17,107
17.25,107
17.5,108
17.75,108
18,108
18.25,109
18.5,109
18.75,110
19,110
19.25,110
19.5,110
19.75,110
20,111
20.25,111
20.5,111
20.75,111
21,111
21.25,111
21.5,112
21.75,112
22,112
22.25,113
22.5,113
22.75,113
23,114
23.25,114
23.5,114
23.75,114
24,114
24.25,114
24.5,114
24.75,114
25,114
25.25,114
25.5,114
25.75,114
26,114
26.25,114
26.5,114
26.75,114
27,114
27.25,114
27.5,114
27.75,114
28,114
28.25,114
28.5,114
28.75,114
29,114
29.25,114
29.5,114
29.75,114
30,114
30.25,114
30.5,114
30.75,114
31,114
31.25,114
31.5,114
31.75,114
32,114
32.25,114
32.5,114
32.75,114
33,114
33.25,114
33.5,114
33.75,114
34,114
34.25,114
34.5,114
34.75,114
35,114
35.25,114
35.5,114
35.75,114
36,114
36.25,114
36.5,114
36.75,114
37,114
37.25,114
37.5,114
37.75,114
38,114
38.25,114
38.5,114
38.75,114
39,114
39.25,114
39.5,114
39.75,114
40,114
40.25,114
40.5,114
40.75,114
41,114
41.25,114
41.5,114
41.75,114
42,114
42.25,114
42.5,114
42.75,114
43,114
43.25,114
43.5,114
43.75,114
44,114
44.25,114
44.5,114
44.75,114
45,114
45.25,114
45.5,114
45.75,114
46,114
46.25,114
46.5,114
46.75,114
47,114
47.25,114
47.5,114
47.75,114
48,114
48.25,114
48.5,114
48.75,114
49,114
49.25,114
49.5,114
49.75,114
50,114
50.25,114
50.5,114
50.75,114
51,114
51.25,114
51.5,114
51.75,114
52,114
52.25,114
52.5,114
52.75,114
53,114
53.25,114
53.5,114
53.75,114
54,114
54.25,114
54.5,114
54.75,114
55,114
55.25,114
55.5,114
55.75,114
56,114
56.25,114
56.5,114
56.75,114
57,114
57.25,114
57.5,114
57.75,114
58,114
58.25,114
58.5,114
58.75,114
59,114
59.25,114
59.5,114
59.75,114
60,114
60.25,114
60.5,114
60.75,114
61,114
61.25,114
61.5,114
61.75,114
62,114
62.25,114
62.5,114
62.75,114
63,114
63.25,114
63.5,114
63.75,114
64,114
64.25,114
64.5,114
64.75,114
65,114
65.25,114
65.5,114
65.75,114
66,114
66.25,114
66.5,114
66.75,114
67,114
67.25,114
67.5,114
67.75,114
68,114
68.25,114
68.5,114
68.75,114
69,114
69.25,114
69.5,114
69.75,114
70,114
70.25,114
70.5,114
70.75,114
71,114
71.25,114
71.5,114
71.75,114
72,114
72.25,114
72.5,114
72.75,114
73,114
73.25,114
73.5,114
73.75,114
74,114
74.25,114
74.5,114
74.75,114
75,114
75.25,114
75.5,114
75.75,114
76,114
76.25,114
76.5,114
76.75,114
77,114
77.25,114
77.5,114
77.75,114
78,114
78.25,114
78.5,114
78.75,114
79,114
79.25,114
79.5,114
79.75,114
80,114
80.25,114
80.5,114
80.75,114
81,114
81.25,114
81.5,114
81.75,114
82,114
82.25,114
82.5,114
82.75,114
83,114
83.25,114
83.5,114
83.75,114
84,114
84.25,114
84.5,114
84.75,114
85,114
85.25,114
85.5,114
85.75,114
86,114
86.25,114
86.5,114
86.75,114
87,114
87.25,114
87.5,114
87.75,114
88,114
88.25,114
88.5,114
88.75,114
89,114
89.25,114
89.5,114
89.75,114
90,114
90.25,114
90.5,114
90.75,114
91,114
91.25,114
91.5,114
91.75,114
92,114
92.25,114
92.5,114
92.75,114
93,114
93.25,114
93.5,114
93.75,114
94,114
94.25,114
94.5,114
94.75,114
95,114
95.25,114
95.5,114
95.75,114
96,114
96.25,114
96.5,114
96.75,114
97,114
97.25,114
97.5,114
97.75,114
98,114
98.25,114
98.5,114
98.75,114
99,114
99.25,114
99.5,114
99.75,114
100,114
100.25,114
100.5,114
100.75,114
101,114
101.25,114
101.5,114
101.75,114
102,114
102.25,114
102.5,114
102.75,114
103,114
103.25,114
103.5,114
103.75,114
104,114
104.25,114
104.5,114
104.75,114
105,114
105.25,114
105.5,114
105.75,114
106,114
106.25,114
106.5,114
106.75,114
107,114
107.25,114
107.5,114
107.75,114
108,114
108.25,114
108.5,114
108.75,114
109,114
109.25,114
109.5,114
109.75,114
110,114
110.25,114
110.5,114
110.75,114
111,114
111.25,114
111.5,114
111.75,114
112,114
112.25,114
112.5,114
112.75,114
113,114
113.25,114
113.5,114
113.75,114
114,114
114.25,114
114.5,114
114.75,114
115,114
115.25,114
115.5,114
115.75,114
116,114
116.25,114
116.5,114
116.75,114
117,114
117.25,114
117.5,114
117.75,114
118,114
118.25,114
118.5,114
118.75,114
119,114
119.25,114
119.5,114
119.75,114
