Time,num_recovered
0,0
0.25,0
0.5,2
0.75,4
1,8
1.25,11
1.5,12
1.75,14
2,16
2.25,19
2.5,23
2.75,27
3,27
3.25,30
3.5,30
3.75,36
4,40
4.25,43
4.5,47
4.75,54
5,61
5.25,67
5.5,75
5.75,85
6,90
6.25,99
6.5,105
6.75,110
7,120
7.25,131
7.5,137
7.75,146
8,150
8.25,165
8.5,170
8.75,180
9,191
9.25,199
9.5,205
9.75,219
10,230
10.25,243
10.5,252
10.75,260
11,276
11.25,289
11.5,300
11.75,310
12,319
12.25,327
12.5,341
12.75,355
13,362
13.25,378
13.5,394
13.75,409
14,422
14.25,429
14.5,441
14.75,446
15,460
15.25,475
15.5,484
15.75,496
16,511
16.25,531
16.5,551
16.75,563
17,578
17.25,595
17.5,604
17.75,621
18,632
18.25,649
18.5,665
18.75,684
19,702
19.25,714
19.5,733
19.75,752
20,771
20.25,786
20.5,805
20.75,840
21,859
21.25,873
21.5,896
21.75,911
22,936
22.25,956
22.5,979
22.75,1005
23,1029
23.25,1059
23.5,1084
23.75,1104
24,1122
24.25,1140
24.5,1162
24.75,1192
25,1214
25.25,1237
25.5,1270
25.75,1301
26,1320
26.25,1336
26.5,1364
26.75,1381
27,1403
27.25,1424
27.5,1459
27.75,1475
28,1504
28.25,1539
28.5,1565
28.75,1596
29,1623
29.25,1635
29.5,1665
29.75,1692
30,1717
30.25,1742
30.5,1773
30.75,1795
31,1826
31.25,1856
31.5,1880
31.75,1917
32,1935
32.25,1961
32.5,1999
32.75,2014
33,2041
33.25,2070
33.5,2099
33.75,2117
34,2142
34.25,2168
34.5,2192
34.75,2222
35,2249
35.25,2274
35.5,2300
35.75,2328
36,2350
36.25,2374
36.5,2399
36.75,2416
37,2441
37.25,2462
37.5,2483
37.75,2507
38,2523
38.25,2548
38.5,2572
38.75,2598
39,2622
39.25,2640
39.5,2659
39.75,2681
40,2703
40.25,2720
40.5,2739
40.75,2754
41,2785
41.25,2810
41.5,2827
41.75,2849
42,2868
42.25,2881
42.5,2905
42.75,2923
43,2935
43.25,2947
43.5,2964
43.75,2985
44,3008
44.25,3027
44.5,3044
44.75,3064
45,3081
45.25,3093
45.5,3108
45.75,3123
46,3135
46.25,3152
46.5,3168
46.75,3184
47,3204
47.25,3217
47.5,3225
47.75,3240
48,3255
48.25,3269
48.5,3281
48.75,3298
49,3317
49.25,3333
49.5,3344
49.75,3359
50,3370
50.25,3377
50.5,3385
50.75,3397
51,3407
51.25,3420
51.5,3432
51.75,3443
52,3451
52.25,3456
52.5,3468
52.75,3473
53,3480
53.25,3484
53.5,3492
53.75,3501
54,3508
54.25,3516
54.5,3518
54.75,3528
55,3534
55.25,3542
55.5,3546
55.75,3554
56,3557
56.25,3565
56.5,3572
56.75,3576
57,3577
57.25,3583
57.5,3590
57.75,3598
58,3605
58.25,3607
58.5,3613
58.75,3614
59,3618
59.25,3620
59.5,3626
59.75,3630
60,3632
60.25,3636
60.5,3639
60.75,3642
61,3644
61.25,3646
61.5,3649
61.75,3653
62,3657
62.25,3661
62.5,3668
62.75,3672
63,3675
63.25,3678
63.5,3682
63.75,3685
64,3687
64.25,3688
64.5,3694
64.75,3695
65,3696
65.25,3700
65.5,3705
65.75,3707
66,3715
66.25,3717
66.5,3718
66.75,3718
67,3722
67.25,3724
67.5,3726
67.75,3728
68,3730
68.25,3730
68.5,3734
68.75,3738
69,3739
69.25,3741
69.5,3742
69.75,3744
70,3744
70.25,3744
70.5,3745
70.75,3747
71,3747
71.25,3747
71.5,3747
71.75,3748
72,3748
72.25,3748
72.5,3749
72.75,3750
73,3751
73.25,3751
73.5,3751
73.75,3751
74,3751
74.25,3752
74.5,3755
74.75,3756
75,3757
75.25,3758
75.5,3758
75.75,3758
76,3759
76.25,3759
76.5,3759
76.75,3759
77,3759
77.25,3759
77.5,3760
77.75,3761
78,3761
78.25,3762
78.5,3762
78.75,3762
79,3762
79.25,3762
79.5,3762
79.75,3762
80,3762
80.25,3763
80.5,3763
80.75,3764
81,3765
81.25,3765
81.5,3765
81.75,3765
82,3765
82.25,3765
82.5,3765
82.75,3766
83,3766
83.25,3766
83.5,3766
