Time,num_affected
0,100
0.25,100
0.5,100
0.75,101
1,101
1.25,107
1.5,109
1.75,112
2,121
2.25,131
2.5,141
2.75,150
3,154
3.25,159
3.5,163
3.75,171
4,179
4.25,183
4.5,191
4.75,193
5,200
5.25,202
5.5,210
5.75,217
6,222
6.25,233
6.5,244
6.75,252
7,262
7.25,266
7.5,272
7.75,283
8,291
8.25,304
8.5,310
8.75,320
9,324
9.25,336
9.5,347
9.75,359
10,373
10.25,395
10.5,408
10.75,422
11,430
11.25,433
11.5,438
11.75,446
12,452
12.25,458
12.5,462
12.75,476
13,487
13.25,501
13.5,516
13.75,538
14,555
14.25,580
14.5,603
14.75,629
15,647
15.25,677
15.5,718
15.75,742
16,764
16.25,778
16.5,792
16.75,826
17,843
17.25,867
17.5,887
17.75,905
18,937
18.25,958
18.5,982
18.75,1003
19,1037
19.25,1064
19.5,1096
19.75,1138
20,1166
20.25,1196
20.5,1221
20.75,1242
21,1268
21.25,1302
21.5,1336
21.75,1375
22,1416
22.25,1459
22.5,1504
22.75,1542
23,1581
23.25,1609
23.5,1649
23.75,1686
24,1720
24.25,1751
24.5,1791
24.75,1817
25,1844
25.25,1879
25.5,1917
25.75,1957
26,2003
26.25,2036
26.5,2056
26.75,2082
27,2121
27.25,2163
27.5,2204
27.75,2240
28,2286
28.25,2318
28.5,2351
28.75,2376
29,2404
29.25,2444
29.5,2478
29.75,2514
30,2546
30.25,2569
30.5,2595
30.75,2630
31,2662
31.25,2692
31.5,2721
31.75,2749
32,2775
32.25,2793
32.5,2824
32.75,2845
33,2872
33.25,2902
33.5,2927
33.75,2953
34,2979
34.25,2998
34.5,3018
34.75,3032
35,3059
35.25,3086
35.5,3125
35.75,3150
36,3171
36.25,3191
36.5,3203
36.75,3219
37,3236
37.25,3248
37.5,3264
37.75,3280
38,3293
38.25,3314
38.5,3329
38.75,3342
39,3354
39.25,3366
39.5,3384
39.75,3402
40,3418
40.25,3427
40.5,3441
40.75,3454
41,3470
41.25,3479
41.5,3489
41.75,3495
42,3510
42.25,3521
42.5,3527
42.75,3538
43,3554
43.25,3566
43.5,3575
43.75,3583
44,3590
44.25,3596
44.5,3606
44.75,3618
45,3632
45.25,3635
45.5,3644
45.75,3652
46,3662
46.25,3670
46.5,3677
46.75,3685
47,3693
47.25,3700
47.5,3707
47.75,3712
48,3718
48.25,3725
48.5,3731
48.75,3736
49,3746
49.25,3751
49.5,3757
49.75,3766
50,3772
50.25,3773
50.5,3777
50.75,3781
51,3782
51.25,3785
51.5,3788
51.75,3791
52,3797
52.25,3802
52.5,3809
52.75,3810
53,3811
53.25,3814
53.5,3816
53.75,3819
54,3822
54.25,3825
54.5,3826
54.75,3827
55,3828
55.25,3834
55.5,3839
55.75,3842
56,3845
56.25,3847
56.5,3851
56.75,3854
57,3857
57.25,3859
57.5,3861
57.75,3866
58,3871
58.25,3872
58.5,3876
58.75,3880
59,3883
59.25,3886
59.5,3889
59.75,3890
60,3890
60.25,3893
60.5,3893
60.75,3894
61,3894
61.25,3900
61.5,3901
61.75,3903
62,3904
62.25,3905
62.5,3908
62.75,3911
63,3914
63.25,3916
63.5,3916
63.75,3917
64,3917
64.25,3919
64.5,3920
64.75,3922
65,3925
65.25,3925
65.5,3926
65.75,3926
66,3926
66.25,3926
66.5,3928
66.75,3929
67,3930
67.25,3930
67.5,3930
67.75,3931
68,3933
68.25,3934
68.5,3934
68.75,3934
69,3934
69.25,3935
69.5,3936
69.75,3936
70,3937
70.25,3937
70.5,3937
70.75,3938
71,3938
71.25,3938
71.5,3941
71.75,3942
72,3943
72.25,3943
72.5,3944
72.75,3946
73,3946
73.25,3946
73.5,3947
73.75,3948
74,3949
74.25,3949
74.5,3950
74.75,3950
75,3951
75.25,3951
75.5,3951
75.75,3951
76,3951
76.25,3951
76.5,3952
76.75,3952
77,3952
77.25,3953
77.5,3953
77.75,3953
78,3954
78.25,3955
78.5,3955
78.75,3956
79,3956
79.25,3956
79.5,3956
79.75,3956
80,3956
80.25,3956
80.5,3956
80.75,3956
81,3956
81.25,3956
81.5,3956
81.75,3956
82,3956
82.25,3956
82.5,3956
82.75,3956
83,3956
83.25,3956
83.5,3956
83.75,3956
84,3956
84.25,3956
84.5,3956
84.75,3956
85,3956
85.25,3958
85.5,3958
85.75,3958
86,3958
86.25,3958
86.5,3958
86.75,3958
87,3958
87.25,3958
87.5,3958
87.75,3958
88,3958
88.25,3958
88.5,3958
88.75,3958
89,3958
89.25,3958
89.5,3958
89.75,3958
90,3958
90.25,3958
90.5,3958
90.75,3958
91,3958
91.25,3958
91.5,3958
91.75,3958
92,3958
92.25,3958
92.5,3958
92.75,3958
93,3958
93.25,3958
93.5,3958
93.75,3958
94,3958
94.25,3958
94.5,3958
94.75,3958
95,3958
95.25,3958
95.5,3958
95.75,3958
96,3958
96.25,3958
96.5,3958
96.75,3958
97,3958
97.25,3958
97.5,3958
97.75,3958
98,3958
98.25,3958
98.5,3958
98.75,3958
99,3958
99.25,3958
99.5,3958
99.75,3958
100,3958
100.25,3958
100.5,3958
100.75,3958
101,3958
101.25,3958
101.5,3958
101.75,3958
102,3958
102.25,3958
102.5,3958
102.75,3958
103,3958
103.25,3958
103.5,3958
103.75,3958
104,3958
104.25,3958
104.5,3958
104.75,3958
105,3958
105.25,3958
105.5,3958
105.75,3958
106,3958
106.25,3958
106.5,3958
106.75,3958
107,3958
107.25,3958
107.5,3958
107.75,3958
108,3958
108.25,3958
108.5,3958
108.75,3958
109,3958
109.25,3958
109.5,3958
109.75,3958
110,3958
110.25,3958
110.5,3958
110.75,3958
111,3958
111.25,3958
111.5,3958
111.75,3958
112,3958
112.25,3958
112.5,3958
112.75,3958
113,3958
113.25,3958
113.5,3958
113.75,3958
114,3958
114.25,3958
114.5,3958
114.75,3958
115,3958
115.25,3958
115.5,3958
115.75,3958
116,3958
116.25,3958
116.5,3958
116.75,3958
117,3958
117.25,3958
117.5,3958
117.75,3958
118,3958
118.25,3958
118.5,3958
118.75,3958
119,3958
119.25,3958
119.5,3958
119.75,3958
