Time,num_cases
0,0
0.25,0
0.5,3
0.75,6
1,6
1.25,3
1.5,6
1.75,6
2,4
2.25,2
2.5,5
2.75,4
3,2
3.25,3
3.5,4
3.75,4
4,5
4.25,2
4.5,3
4.75,3
5,6
5.25,7
5.5,0
5.75,4
6,5
6.25,3
6.5,4
6.75,4
7,3
7.25,6
7.5,5
7.75,8
8,3
8.25,4
8.5,5
8.75,2
9,11
9.25,10
9.5,4
9.75,4
10,6
10.25,2
10.5,6
10.75,12
11,5
11.25,11
11.5,3
11.75,3
12,7
12.25,9
12.5,7
12.75,8
13,12
13.25,8
13.5,11
13.75,8
14,6
14.25,12
14.5,8
14.75,9
15,8
15.25,13
15.5,7
15.75,9
16,12
16.25,13
16.5,9
16.75,12
17,11
17.25,12
17.5,12
17.75,14
18,10
18.25,14
18.5,8
18.75,9
19,10
19.25,11
19.5,23
19.75,12
20,7
20.25,16
20.5,7
20.75,13
21,11
21.25,15
21.5,5
21.75,12
22,15
22.25,10
22.5,11
22.75,14
23,16
23.25,6
23.5,12
23.75,15
24,11
24.25,17
24.5,16
24.75,6
25,17
25.25,10
25.5,10
25.75,13
26,14
26.25,12
26.5,15
26.75,21
27,13
27.25,15
27.5,12
27.75,14
28,14
28.25,16
28.5,11
28.75,21
29,9
29.25,18
29.5,12
29.75,8
30,20
30.25,17
30.5,13
30.75,14
31,19
31.25,15
31.5,14
31.75,16
32,15
32.25,14
32.5,15
32.75,18
33,14
33.25,18
33.5,16
33.75,18
34,14
34.25,12
34.5,17
34.75,16
35,15
35.25,18
35.5,16
35.75,11
36,13
36.25,20
36.5,18
36.75,13
37,10
37.25,16
37.5,9
37.75,9
38,17
38.25,17
38.5,15
38.75,12
39,10
39.25,9
39.5,11
39.75,6
40,13
40.25,7
40.5,9
40.75,13
41,13
41.25,8
41.5,11
41.75,20
42,11
42.25,18
42.5,10
42.75,9
43,12
43.25,11
43.5,12
43.75,12
44,7
44.25,8
44.5,5
44.75,11
45,10
45.25,12
45.5,9
45.75,9
46,9
46.25,7
46.5,8
46.75,5
47,10
47.25,4
47.5,14
47.75,11
48,8
48.25,12
48.5,8
48.75,13
49,2
49.25,8
49.5,8
49.75,8
50,6
50.25,5
50.5,8
50.75,6
51,4
51.25,8
51.5,12
51.75,4
52,13
52.25,7
52.5,9
52.75,2
53,7
53.25,7
53.5,5
53.75,6
54,5
54.25,13
54.5,6
54.75,6
55,7
55.25,5
55.5,10
55.75,5
56,8
56.25,4
56.5,5
56.75,12
57,6
57.25,4
57.5,5
57.75,7
58,4
58.25,6
58.5,4
58.75,5
59,3
59.25,2
59.5,3
59.75,1
60,5
60.25,4
60.5,7
60.75,2
61,6
61.25,3
61.5,5
61.75,4
62,4
62.25,8
62.5,6
62.75,2
63,3
63.25,6
63.5,8
63.75,7
64,1
64.25,0
64.5,4
64.75,4
65,2
65.25,2
65.5,1
65.75,2
66,5
66.25,0
66.5,2
66.75,6
67,5
67.25,3
67.5,1
67.75,2
68,3
68.25,2
68.5,3
68.75,2
69,3
69.25,1
69.5,3
69.75,6
70,1
70.25,1
70.5,6
70.75,1
71,2
71.25,0
71.5,1
71.75,4
72,5
72.25,2
72.5,1
72.75,1
73,1
73.25,1
73.5,1
73.75,5
74,1
74.25,0
74.5,0
74.75,1
75,1
75.25,2
75.5,2
75.75,3
76,2
76.25,3
76.5,2
76.75,1
77,0
77.25,4
77.5,2
77.75,2
78,0
78.25,3
78.5,1
78.75,0
79,2
79.25,3
79.5,1
79.75,3
80,2
80.25,4
80.5,1
80.75,0
81,0
81.25,3
81.5,0
81.75,0
82,0
82.25,2
82.5,3
82.75,0
83,3
83.25,2
83.5,2
83.75,2
84,0
84.25,0
84.5,2
84.75,0
85,1
85.25,0
85.5,0
85.75,0
86,0
86.25,0
86.5,3
86.75,1
87,0
87.25,2
87.5,1
87.75,0
88,2
88.25,0
88.5,0
88.75,1
89,0
89.25,1
89.5,1
89.75,0
90,0
90.25,0
90.5,4
90.75,0
91,0
91.25,1
91.5,1
91.75,1
92,1
92.25,0
92.5,0
92.75,1
93,1
93.25,0
93.5,1
93.75,0
94,0
94.25,0
94.5,1
94.75,2
95,1
95.25,2
95.5,0
95.75,1
96,0
96.25,0
96.5,0
96.75,1
97,0
97.25,2
97.5,0
97.75,1
98,1
98.25,2
98.5,1
98.75,1
99,0
99.25,2
99.5,0
99.75,0
100,1
100.25,2
100.5,0
100.75,0
101,0
101.25,0
101.5,0
101.75,1
102,1
102.25,0
102.5,2
102.75,0
103,0
103.25,0
103.5,0
103.75,0
104,0
104.25,0
104.5,1
104.75,0
105,0
105.25,0
105.5,2
105.75,0
106,1
106.25,1
106.5,0
106.75,0
107,0
107.25,0
107.5,0
107.75,0
108,0
108.25,0
108.5,0
108.75,0
109,0
109.25,0
109.5,0
109.75,0
110,0
110.25,0
110.5,0
110.75,0
111,1
111.25,0
111.5,0
111.75,0
112,0
112.25,0
112.5,0
112.75,0
113,0
113.25,0
113.5,0
113.75,0
114,0
114.25,0
114.5,0
114.75,0
115,0
115.25,0
115.5,0
115.75,0
116,0
116.25,0
116.5,0
116.75,0
117,0
117.25,0
117.5,1
117.75,0
118,0
118.25,0
118.5,0
118.75,0
119,0
119.25,0
119.5,0
119.75,0
