Time,num_cases
0,0
0.25,0
0.5,3
0.75,5
1,6
1.25,7
1.5,9
1.75,2
2,4
2.25,6
2.5,3
2.75,8
3,3
3.25,4
3.5,3
3.75,3
4,5
4.25,2
4.5,0
4.75,2
5,4
5.25,4
5.5,4
5.75,3
6,2
6.25,3
6.5,1
6.75,2
7,2
7.25,2
7.5,1
7.75,2
8,3
8.25,0
8.5,0
8.75,4
9,4
9.25,5
9.5,1
9.75,3
10,3
10.25,2
10.5,3
10.75,0
11,3
11.25,2
11.5,3
11.75,2
12,4
12.25,2
12.5,2
12.75,3
13,4
13.25,4
13.5,3
13.75,3
14,3
14.25,2
14.5,2
14.75,4
15,2
15.25,2
15.5,4
15.75,4
16,2
16.25,4
16.5,5
16.75,5
17,2
17.25,4
17.5,5
17.75,2
18,7
18.25,12
18.5,5
18.75,5
19,7
19.25,5
19.5,3
19.75,3
20,5
20.25,0
20.5,4
20.75,3
21,3
21.25,3
21.5,6
21.75,7
22,6
22.25,1
22.5,5
22.75,5
23,3
23.25,6
23.5,5
23.75,9
24,8
24.25,9
24.5,7
24.75,7
25,10
25.25,3
25.5,7
25.75,7
26,5
26.25,5
26.5,10
26.75,11
27,4
27.25,11
27.5,7
27.75,11
28,5
28.25,7
28.5,16
28.75,14
29,14
29.25,11
29.5,16
29.75,12
30,8
30.25,12
30.5,14
30.75,6
31,14
31.25,16
31.5,11
31.75,10
32,15
32.25,14
32.5,7
32.75,13
33,15
33.25,15
33.5,15
33.75,14
34,19
34.25,17
34.5,7
34.75,15
35,17
35.25,20
35.5,19
35.75,8
36,22
36.25,12
36.5,15
36.75,28
37,9
37.25,18
37.5,17
37.75,12
38,12
38.25,9
38.5,21
38.75,13
39,24
39.25,18
39.5,17
39.75,22
40,13
40.25,17
40.5,14
40.75,23
41,15
41.25,21
41.5,17
41.75,24
42,15
42.25,22
42.5,20
42.75,17
43,20
43.25,15
43.5,16
43.75,10
44,16
44.25,17
44.5,19
44.75,20
45,20
45.25,11
45.5,13
45.75,24
46,21
46.25,16
46.5,10
46.75,14
47,15
47.25,19
47.5,12
47.75,14
48,14
48.25,19
48.5,24
48.75,12
49,16
49.25,12
49.5,15
49.75,19
50,13
50.25,11
50.5,17
50.75,10
51,14
51.25,12
51.5,12
51.75,11
52,17
52.25,10
52.5,12
52.75,17
53,19
53.25,14
53.5,14
53.75,9
54,18
54.25,14
54.5,10
54.75,14
55,8
55.25,10
55.5,14
55.75,6
56,16
56.25,7
56.5,6
56.75,11
57,9
57.25,14
57.5,9
57.75,8
58,11
58.25,6
58.5,8
58.75,8
59,12
59.25,11
59.5,9
59.75,9
60,12
60.25,7
60.5,5
60.75,6
61,5
61.25,9
61.5,8
61.75,5
62,8
62.25,9
62.5,10
62.75,6
63,4
63.25,11
63.5,4
63.75,12
64,7
64.25,7
64.5,3
64.75,5
65,4
65.25,6
65.5,8
65.75,6
66,2
66.25,3
66.5,4
66.75,4
67,2
67.25,4
67.5,4
67.75,3
68,2
68.25,6
68.5,5
68.75,5
69,2
69.25,2
69.5,3
69.75,4
70,3
70.25,0
70.5,2
70.75,4
71,1
71.25,2
71.5,0
71.75,2
72,3
72.25,0
72.5,3
72.75,2
73,2
73.25,3
73.5,0
73.75,3
74,2
74.25,2
74.5,3
74.75,1
75,3
75.25,0
75.5,5
75.75,2
76,3
76.25,1
76.5,1
76.75,1
77,0
77.25,0
77.5,1
77.75,3
78,5
78.25,1
78.5,0
78.75,1
79,1
79.25,1
79.5,3
79.75,0
80,3
80.25,0
80.5,2
80.75,4
81,1
81.25,0
81.5,0
81.75,0
82,0
82.25,0
82.5,0
82.75,2
83,1
83.25,1
83.5,1
83.75,1
84,0
84.25,3
84.5,1
84.75,0
85,0
85.25,2
85.5,2
85.75,0
86,1
86.25,0
86.5,0
86.75,0
87,1
87.25,0
87.5,0
87.75,0
88,0
88.25,1
88.5,0
88.75,0
89,0
89.25,0
89.5,1
89.75,0
90,0
90.25,0
90.5,0
90.75,0
91,0
91.25,1
91.5,1
91.75,0
92,0
92.25,0
92.5,0
92.75,0
93,0
93.25,0
93.5,0
93.75,0
94,0
94.25,0
94.5,1
94.75,0
95,0
95.25,0
95.5,0
95.75,0
96,0
96.25,0
96.5,1
96.75,1
97,0
97.25,0
97.5,0
97.75,1
98,0
98.25,0
98.5,0
98.75,0
99,0
99.25,0
99.5,0
99.75,0
100,0
100.25,1
100.5,0
100.75,0
101,1
101.25,0
101.5,0
101.75,0
102,0
102.25,0
102.5,0
102.75,0
103,0
103.25,0
103.5,0
103.75,0
104,0
104.25,0
104.5,1
104.75,1
105,0
105.25,0
105.5,0
105.75,0
106,0
106.25,0
106.5,0
106.75,0
107,0
107.25,0
107.5,0
107.75,0
108,0
108.25,0
108.5,0
108.75,0
109,0
109.25,0
109.5,0
109.75,1
110,0
110.25,0
110.5,0
110.75,0
111,0
111.25,0
111.5,0
111.75,0
112,0
112.25,0
112.5,0
112.75,0
113,0
113.25,0
113.5,0
113.75,0
114,0
114.25,0
114.5,0
114.75,0
115,0
115.25,0
115.5,0
115.75,0
116,0
116.25,0
116.5,0
116.75,0
117,0
117.25,0
117.5,0
117.75,0
118,0
118.25,0
118.5,0
118.75,0
119,0
119.25,0
119.5,0
119.75,0
