Time,num_recovered
82.25,4445
82.5,4445
82.75,4445
83,4445
83.25,4445
83.5,4445
83.75,4445
84,4445
84.25,4445
84.5,4445
84.75,4445
85,4445
85.25,4445
85.5,4445
85.75,4445
86,4445
86.25,4445
86.5,4445
86.75,4445
87,4445
87.25,4445
87.5,4445
87.75,4445
88,4445
88.25,4445
88.5,4445
88.75,4445
89,4445
89.25,4445
89.5,4445
89.75,4445
90,4445
90.25,4445
90.5,4445
90.75,4445
91,4445
91.25,4445
91.5,4445
91.75,4445
92,4445
92.25,4445
92.5,4445
92.75,4445
93,4445
93.25,4445
93.5,4445
93.75,4445
94,4445
94.25,4445
94.5,4445
94.75,4445
95,4445
95.25,4445
95.5,4445
95.75,4445
96,4445
96.25,4445
96.5,4445
96.75,4445
97,4445
97.25,4445
97.5,4445
97.75,4445
98,4445
98.25,4445
98.5,4445
98.75,4445
99,4445
99.25,4445
99.5,4445
99.75,4445
100,4445
100.25,4445
100.5,4445
100.75,4445
101,4445
101.25,4445
101.5,4445
101.75,4445
102,4445
102.25,4445
102.5,4445
102.75,4445
103,4445
103.25,4445
103.5,4445
103.75,4445
104,4445
104.25,4445
104.5,4445
104.75,4445
105,4445
105.25,4445
105.5,4445
105.75,4445
106,4445
106.25,4445
106.5,4445
106.75,4445
107,4445
107.25,4445
107.5,4445
107.75,4445
108,4445
108.25,4445
108.5,4445
108.75,4445
109,4445
109.25,4445
109.5,4445
109.75,4445
110,4445
110.25,4445
110.5,4445
110.75,4445
111,4445
111.25,4445
111.5,4445
111.75,4445
112,4445
112.25,4445
112.5,4445
112.75,4445
113,4445
113.25,4445
113.5,4445
113.75,4445
114,4445
114.25,4445
114.5,4445
114.75,4445
115,4445
115.25,4445
115.5,4445
115.75,4445
116,4445
116.25,4445
116.5,4445
116.75,4445
117,4445
117.25,4445
117.5,4445
117.75,4445
118,4445
118.25,4445
118.5,4445
118.75,4445
119,4445
119.25,4445
119.5,4445
119.75,4445
