Time,num_recovered
0,0
0.25,0
0.5,1
0.75,2
1,4
1.25,8
1.5,13
1.75,14
2,16
2.25,18
2.5,21
2.75,26
3,32
3.25,37
3.5,43
3.75,50
4,57
4.25,68
4.5,80
4.75,87
5,92
5.25,106
5.5,112
5.75,126
6,141
6.25,155
6.5,166
6.75,187
7,211
7.25,234
7.5,252
7.75,275
8,306
8.25,332
8.5,378
8.75,419
9,457
9.25,499
9.5,531
9.75,567
10,619
10.25,670
10.5,725
10.75,795
11,844
11.25,916
11.5,981
11.75,1062
12,1130
12.25,1211
12.5,1287
12.75,1358
13,1430
13.25,1510
13.5,1587
13.75,1654
14,1730
14.25,1812
14.5,1888
14.75,1971
15,2044
15.25,2122
15.5,2190
15.75,2268
16,2338
16.25,2423
16.5,2517
16.75,2578
17,2645
17.25,2721
17.5,2790
17.75,2848
18,2905
18.25,2966
18.5,3023
18.75,3083
19,3134
19.25,3186
19.5,3237
19.75,3294
20,3344
20.25,3386
20.5,3448
20.75,3478
21,3522
21.25,3556
21.5,3598
21.75,3636
22,3670
22.25,3716
22.5,3748
22.75,3775
23,3808
23.25,3837
23.5,3865
23.75,3894
24,3914
24.25,3938
24.5,3962
24.75,3978
25,3993
25.25,4011
25.5,4032
25.75,4047
26,4063
26.25,4083
26.5,4098
26.75,4118
27,4128
27.25,4143
27.5,4162
27.75,4177
28,4187
28.25,4195
28.5,4204
28.75,4214
29,4226
29.25,4237
29.5,4249
29.75,4260
30,4269
30.25,4276
30.5,4286
30.75,4297
31,4309
31.25,4317
31.5,4324
31.75,4337
32,4343
32.25,4346
32.5,4353
32.75,4357
33,4363
33.25,4372
33.5,4376
33.75,4377
34,4381
34.25,4385
34.5,4391
34.75,4395
35,4399
35.25,4401
35.5,4404
35.75,4405
36,4409
36.25,4411
36.5,4412
36.75,4414
37,4417
37.25,4420
37.5,4422
37.75,4424
38,4426
38.25,4428
38.5,4429
38.75,4431
39,4432
39.25,4433
39.5,4434
39.75,4436
40,4437
40.25,4437
40.5,4439
40.75,4439
41,4439
41.25,4440
41.5,4440
41.75,4440
42,4441
42.25,4443
42.5,4443
42.75,4444
43,4445
43.25,4445
43.5,4446
43.75,4447
44,4448
44.25,4450
44.5,4450
44.75,4450
45,4450
45.25,4450
45.5,4450
45.75,4450
46,4450
46.25,4450
46.5,4450
46.75,4450
47,4450
47.25,4450
47.5,4450
47.75,4450
48,4450
48.25,4450
48.5,4450
48.75,4450
49,4450
49.25,4450
49.5,4450
49.75,4450
50,4450
50.25,4450
50.5,4450
50.75,4450
51,4450
51.25,4450
51.5,4450
51.75,4450
52,4450
52.25,4450
52.5,4450
52.75,4450
53,4450
53.25,4450
53.5,4450
53.75,4450
54,4450
54.25,4450
54.5,4450
54.75,4450
55,4450
55.25,4450
55.5,4450
55.75,4450
56,4450
56.25,4450
56.5,4450
56.75,4450
57,4450
57.25,4450
57.5,4450
57.75,4450
58,4450
58.25,4450
58.5,4450
58.75,4450
59,4450
59.25,4450
59.5,4450
59.75,4450
60,4450
60.25,4451
60.5,4451
60.75,4451
61,4451
61.25,4451
61.5,4451
61.75,4451
62,4451
62.25,4451
62.5,4451
62.75,4451
63,4451
63.25,4451
63.5,4451
63.75,4451
64,4451
64.25,4451
64.5,4451
64.75,4451
65,4451
65.25,4451
65.5,4451
65.75,4451
66,4451
66.25,4451
66.5,4451
66.75,4451
67,4451
67.25,4451
67.5,4451
67.75,4451
68,4451
68.25,4451
68.5,4451
68.75,4451
69,4451
69.25,4451
69.5,4451
69.75,4451
70,4451
70.25,4451
70.5,4451
70.75,4451
71,4451
71.25,4451
71.5,4451
71.75,4451
72,4451
72.25,4451
72.5,4451
72.75,4451
73,4451
73.25,4451
73.5,4451
73.75,4451
74,4451
74.25,4451
74.5,4451
74.75,4451
75,4451
75.25,4451
75.5,4451
75.75,4451
76,4451
76.25,4451
76.5,4451
76.75,4451
77,4451
77.25,4451
77.5,4451
77.75,4451
78,4451
78.25,4451
78.5,4451
78.75,4451
79,4451
79.25,4451
79.5,4451
79.75,4451
80,4451
80.25,4451
80.5,4451
80.75,4451
81,4451
81.25,4451
81.5,4451
81.75,4451
82,4451
